form,rtol,a,omega,phi,N,hopping,onsite,next onsite,NNN,NNN overtop
SS-m,,35.0,3.9,0.0,51,(-0.09528503583080283+4.4874589547801725e-07j),(-0.054339004443609513-6.548895946521156e-08j),(0.02169063756493328-4.267397690513224e-08j),(0.14004231551493182-6.158584760107346e-07j),(0.021690637564529547-2.0504744138878478e-08j)
SS-m,,35.0,3.9,0.4487989505128276,51,(0.0795678068373914+0.0574103039781016j),(-0.03343047814017082+1.4167708467923598e-07j),(0.011841370987984955-4.6863313948723936e-08j),(-0.05909851618118158-0.07018604621448724j),(0.011841370986656132-2.7125472027064785e-08j)
SS-m,,35.0,3.9,0.5235987755982988,51,(0.0361026174602781+0.09081623156321965j),(-0.03928567558484907+3.458451705042722e-07j),(0.014762567644569454-2.7003834503578575e-08j),(-0.006191879689542109-0.10768761002933394j),(0.014762567646528495-9.799980006469921e-09j)
SS-m,,35.0,3.9,0.6283185307179586,51,(-0.03569328830705814+0.0897914063172681j),(-0.04948067990242125+7.204539087475929e-07j),(0.019847762624993544-3.101992996621573e-09j),(0.07879101605429958-0.10416168077585744j),(0.019847762624363708+1.5953619146696792e-08j)
SS-m,,35.0,3.9,0.7853981633974483,51,(-0.0941642204420302+0.01400552898856322j),(-0.05852884772384812+4.440614070576421e-07j),(0.02455624318211738-1.1694450422967158e-08j),(0.14591158831731846-0.016427321532936263j),(0.024556243183044744+6.922870022924168e-09j)
SS-m,,35.0,3.9,1.0471975511965976,51,(-0.03159387275836829-0.09160145140036666j),(-0.045286125009967836-1.1718288954745176e-07j),(0.019091157244414965-4.60103521920819e-08j),(0.07879427258444913+0.09167685117473061j),(0.019091157243819-2.6182275874034208e-08j)
SS-m,,35.0,3.9,1.5707963267948966,51,(0.06900689791022137-0.06875293302066307j),(-2.378056720798668e-06-8.017499407853436e-07j),(3.926209601913533e-07-7.348688772349579e-08j),(2.4680175446891693e-06-2.6165111313531383e-06j),(3.926195116139841e-07-5.135135869995475e-08j)
SS-m,,35.0,4.0,0.0,51,(-0.04283630282731991+1.0786772788395396e-06j),(-0.024920838237175207+3.788940790748023e-07j),(0.004063226171508658-1.0171892383257926e-08j),(0.1475341637872495+3.77044402498359e-07j),(0.004063226171646138+1.0094917816767119e-08j)
SS-m,,35.0,4.0,0.4487989505128276,51,(0.04139082396568634+0.015910137224012966j),(-0.014359603349087417+7.720802103295463e-07j),(-0.0003273564761020094-4.41065469567349e-09j),(-0.066585888272334-0.07066681841313233j),(-0.00032735647608964774+1.1282227676730509e-08j)
SS-m,,35.0,4.0,0.5235987755982988,51,(0.027971670652695717+0.035413584372577495j),(-0.016328482816954405+3.1779744590291753e-07j),(0.0007406166005951148-3.486767044906261e-08j),(-0.012701526231292115-0.11209861116535491j),(0.000740616600570114-1.607152682888421e-08j)
SS-m,,35.0,4.0,0.6283185307179586,51,(-0.001667051360962408+0.04631183746580027j),(-0.020794987902285546+7.404862299124084e-07j),(0.003106499225948939+3.3723660830294315e-09j),(0.07637953678267492-0.11225250416589028j),(0.0031064992259195283+1.9879508385902872e-08j)
