"form","rtol","a","omega","phi","N","hopping","onsite","next onsite","NNN","NNN overtop"
"Linear-m","",35,5.999999999999993,0.,51,0.10209445157071637-0.000038267142687793064*I,-0.00004901545815704303+0.00004604257206381536*I,-0.000021438426891592748+0.00004646708857180375*I,0.00003572326353796303-0.002848379519207944*I,7.62505400066487*^-6-0.0027078998096201944*I
"Linear-m","",35,6.0999999999999925,0.,51,0.07219099435439068-0.0000414328614820451*I,-0.0000659389784719135+0.00004770152614644514*I,0.00003716276320459705+0.00004800483601724546*I,7.898699423997775*^-6-0.0027904847757111544*I,0.000010824934365847054-0.0027069182188322934*I
"Linear-m","",35,6.199999999999992,0.,51,0.04218802285640105-0.00004141755205369976*I,2.836342215809921*^-6+0.00004933620468198924*I,0.00007119207811305344+0.000049956450524103525*I,0.00006347735200010177-0.002780616960312546*I,9.247841692880312*^-6-0.0027508476389478905*I
"Linear-m","",35,6.299999999999992,0.,51,0.012843688554601707-0.00003822771069110033*I,0.000042039557012970804+0.000048677831796938844*I,0.000039797870741048816+0.00004877510984654428*I,0.00003930970864735243-0.0028814943247127884*I,0.00006751289330083558-0.0028038290318063257*I
"Linear-m","",35,6.3999999999999915,0.,51,-0.018016707613618413-0.00003651817299945374*I,-0.00007127868308276584+0.000047638999200313846*I,-0.00005596272300094766+0.00004734444987254373*I,-0.00004457812464500003-0.002771737865492108*I,-0.00002875218651006893-0.0026402274261977344*I
"Linear-m","",35,6.499999999999991,0.,51,-0.04670597345534193-0.000036549535185455454*I,-0.000028702641833664583+0.00004584731310442506*I,0.000010892107486617456+0.00004658292877879632*I,-0.000027276897388011463-0.002777072145289325*I,-0.000011009592372181014-0.002667069066632922*I
"Linear-m","",35,6.599999999999991,0.,51,-0.0748644802034865-0.00003700328142179087*I,-5.931121654467134*^-6+0.00004617363313116421*I,0.000033540794516107725+0.00004660137725818115*I,-2.9986682947035805*^-6-0.0028237879627516114*I,-2.421490838353858*^-6-0.002735058506302879*I
"Linear-m","",35,6.69999999999999,0.,51,-0.10217058196129966-0.00003977548123885866*I,0.000042441127609284084+0.000047285367860519124*I,-0.00004797843013526568+0.000047276301541379776*I,-0.000012599742809005134-0.0027559825511595613*I,-3.2526810343097047*^-6-0.0026816472334571734*I
"Linear-m","",35,6.79999999999999,0.,51,-0.12847001501347172-0.000032457698295305495*I,-0.0000412624387444863+0.00004668615690388665*I,-6.556123042040542*^-6+0.00004538357482460344*I,-3.826609586383284*^-6-0.0027811229060630137*I,-3.8329616375927435*^-6-0.0026934416352119017*I
"Linear-m","",35,6.89999999999999,0.,51,-0.15364234843108146-0.000027214838243876736*I,-0.000038848319534874436+0.000046729031622118965*I,0.00003286840284718196+0.00004604062488866192*I,2.124398166410482*^-6-0.00270756489118565*I,-3.640929464606259*^-6-0.0026485296736054806*I
"Linear-m","",35,6.999999999999989,0.,51,-0.1776304351675505-0.00003599240979582511*I,-3.0805657595762634*^-6+0.000046318140433412064*I,-0.00008823869017455079+0.00004764031206970648*I,2.4689837960726463*^-6-0.0028109230881222616*I,-1.7908502498874181*^-6-0.0026949099328568912*I
"Linear-m","",35,7.099999999999989,0.,51,-0.20040603831280912-0.000026378252258208737*I,-0.00004793297884780752+0.00004578938958298199*I,-0.00004986983717608726+0.00004690722206676495*I,-0.000011932597260784104-0.0028269325884803503*I,-3.1763326567117722*^-6-0.002724844787755105*I
"Linear-m","",35,7.199999999999989,0.,51,-0.2219207760370104-0.000028766757818956457*I,-7.922484077022529*^-6+0.00004722199283441315*I,4.416068250540778*^-6+0.00004672836203978124*I,0.000010334820046860684-0.002781890635770665*I,-4.424386545548442*^-6-0.002671307771951828*I
"Linear-m","",35,7.299999999999988,0.,51,-0.24206909824261327-0.000025059945252659374*I,-5.150544872800656*^-6+0.000046272993917299944*I,0.00002701436879381028+0.00004774840680613662*I,9.718029402911886*^-6-0.002782003131971256*I,8.999767938762046*^-7-0.0027135781488812657*I
"Linear-m","",35,7.399999999999988,0.,51,-0.2609580613141306-0.00001955990629488823*I,-0.00006320954883134273+0.00004495786950770353*I,-0.0000843733929896803+0.00004575266496482088*I,-0.000012339694983397862-0.0028433061141864622*I,-1.10705456417802*^-6-0.002718425754307036*I
"Linear-m","",35,7.499999999999988,0.,51,-0.278530863854777-0.000018877910696467987*I,-0.00005193150805394054+0.00004534838142238962*I,-0.00008236928719402604+0.000045422997470458945*I,-0.000023172449264267784-0.002781790317156828*I,-2.3144328235632367*^-6-0.0026561804966250095*I
"Linear-m","",35,7.599999999999987,0.,51,-0.2947756862864757-0.000023321420430743994*I,2.5360532971974633*^-6+0.00004959475373449762*I,-0.00006521747541451961+0.000048732502206700556*I,2.3275569060506734*^-6-0.002752889015453461*I,1.2079354950560173*^-6-0.002693444772751825*I
"Linear-m","",35,7.699999999999987,0.,51,-0.30974320442854203-0.000013228687144616275*I,-0.00004899596882099991+0.000046497027430202314*I,-0.00008043848761992052+0.00004730612227707379*I,-0.000018343732037031995-0.0027708353794554073*I,-1.4242891883762404*^-6-0.0026725604615470376*I
"Linear-m","",35,7.7999999999999865,0.,51,-0.32348067390554996-0.000018003016844005395*I,0.00001849294015373496+0.00004960374564964208*I,-0.000033014294025354024+0.00004814331409367072*I,-0.00001580357278040706-0.0027669042145795205*I,-1.9323383443695108*^-8-0.0026740850779691143*I
"Linear-m","",35,7.899999999999986,0.,51,-0.3359505197501586-0.000012009456768246273*I,0.0000237975272694588+0.00004749198580732471*I,0.000017519697263292805+0.000048588774909963694*I,-0.00001125464278633101-0.002750257004205848*I,-3.924143830852378*^-7-0.002695427328044199*I
"Linear-m","",35,7.999999999999986,0.,51,-0.34723784553995973-5.663535890369436*^-6*I,-0.00003855936482678577+0.000046158526720770116*I,-0.000017767485788107787+0.000047220074486588696*I,0.000024281962720671988-0.0027377297610601276*I,3.463221658287635*^-7-0.0026550755543780923*I
"Linear-m","",35,8.099999999999985,0.,51,-0.357341156528727+2.7728453282486703*^-6*I,-0.000036249102277581354+0.000047221131497368306*I,0.000023564310527515384+0.00004853247503625177*I,3.6060593372882896*^-6-0.002747475150431965*I,-7.882839043668599*^-8-0.002669473444875042*I
"Linear-m","",35,8.199999999999985,0.,51,-0.36626861112737624-6.556925069819428*^-6*I,0.000015545207479527023+0.000048302038298113215*I,-0.000027109114752293592+0.0000479177672750013*I,-0.000025797445691917668-0.002732967243544987*I,9.573303631771335*^-7-0.002701110561598626*I
"Linear-m","",35,8.299999999999985,0.,51,-0.3741595442006769-8.667062510419845*^-7*I,-0.00001563546400478178+0.00004615794108625214*I,-0.00003772060125317722+0.000046897286399332034*I,-4.364997065147271*^-6-0.0027674469460420865*I,2.0767441168308143*^-7-0.0026914174768630835*I
"Linear-m","",35,8.399999999999984,0.,51,-0.38097004874880297+5.882121651448425*^-6*I,-0.00001489715989876724+0.0000477810301703251*I,-0.00003217936430473592+0.00004858673873386241*I,-0.00003488108089773313-0.0027641380682997523*I,1.0183107503145689*^-6-0.002701742574423322*I
"Linear-m","",35,8.499999999999984,0.,51,-0.3867798013732585+9.501649806740737*^-6*I,-0.00002585171272707978+0.000047305689483177646*I,5.368624527556792*^-7+0.00004802259073560764*I,-8.884695589100498*^-6-0.002706360955767529*I,1.084756741631318*^-6-0.0026220559395036713*I
"Linear-m","",35,8.599999999999984,0.,51,-0.39159989917786403-2.418826040636537*^-6*I,0.00003514385757104506+0.00004702652841203692*I,-0.00003636257054265464+0.000047474470895399896*I,-0.000018693175733404898-0.0027604387069135755*I,2.0339840576897444*^-6-0.002704493322497766*I
"Linear-m","",35,8.699999999999983,0.,51,-0.3955244413669557+0.000010006909736297276*I,-0.000010316739275673252+0.000048614565891890455*I,-0.000021735145361623937+0.00004836348346140952*I,-0.000011420761880581243-0.002743784891668686*I,5.666168340790617*^-7-0.002665927472597906*I
"Linear-m","",35,8.799999999999983,0.,51,-0.3985316717943189+0.000013742577549014207*I,-7.04898383638722*^-6+0.000047766929726222106*I,5.28442003625007*^-6+0.000047546988230783394*I,-1.2216313511061953*^-6-0.0027321230628563867*I,2.799258305048735*^-7-0.002655782629188956*I
"Linear-m","",35,8.899999999999983,0.,51,-0.40072449043718794+0.000012020877390676412*I,-2.816492583531962*^-6+0.00004826771605353407*I,-0.00002740381971098882+0.00004875209937055894*I,-6.4874494870941456*^-6-0.002743093903754798*I,8.439395452735504*^-7-0.002689016658782115*I
"Linear-m","",35,8.999999999999982,0.,51,-0.40209001656619464+0.000011352914819101893*I,0.00002329699870126512+0.00004838472576145588*I,0.000018001108843781338+0.00004811280904652666*I,0.000014716110342626759-0.002705250572017549*I,8.296418072244877*^-7-0.002646455568599558*I
"Linear-m","",35,9.099999999999982,0.,51,-0.40269793832295925+0.000017210354058362923*I,1.9171318411441985*^-6+0.00004773383269306049*I,0.000010951307982905167+0.00004797495557422499*I,2.7661874227774596*^-6-0.0027529457140173406*I,-5.052434110339871*^-7-0.0026960374598516213*I
"Linear-m","",35,9.199999999999982,0.,51,-0.4025850003744211+0.000022947934229041823*I,-0.000017214028468208464+0.000049240121449441754*I,8.837152983578317*^-6+0.00004896037498276533*I,-4.424344729699048*^-6-0.0026992265533313463*I,-9.453873364645773*^-7-0.0026410439719567426*I
"Linear-m","",35,9.299999999999981,0.,51,-0.4017916688404364+0.00001795877111148956*I,0.000011322135625466828+0.00004896432030896236*I,4.247519361526633*^-6+0.000048721653080948624*I,0.000018207011050871275-0.002664834919565211*I,-1.9186141148970146*^-6-0.0026209655975786917*I
"Linear-m","",35,9.39999999999998,0.,51,-0.4003641893334371+0.000017074028104771*I,0.00002139157147145257+0.00004764668886410814*I,-8.255308729237902*^-6+0.000047939138429284396*I,5.087869113943114*^-7-0.0026420188556871894*I,2.2512400168865632*^-7-0.0026001270854445774*I
"Linear-m","",35,9.49999999999998,0.,51,-0.39832358556805675+0.00002001963571360349*I,0.00002024469253293984+0.00004940674783421742*I,-0.000020011609181468624+0.00004980376793312138*I,-0.00001562219730292993-0.0026422166038848572*I,1.9502687688671*^-6-0.002609317333822096*I
"Linear-m","",35,9.59999999999998,0.,51,-0.3956990173360517+0.000019537761615066467*I,0.000024048681374379266+0.00004843425301435058*I,-3.6243309459163195*^-6+0.00004837208830597661*I,6.901304713647673*^-6-0.00265051448864102*I,2.4398463555714775*^-6-0.0026040943388769347*I
"Linear-m","",35,9.69999999999998,0.,51,-0.39252615626020343+0.00002364233472136239*I,0.000014985711331651913+0.00004750308434487717*I,0.00002895135737253536+0.000047383215540676185*I,7.80387397693056*^-6-0.002637506294587762*I,-1.948351270059795*^-6-0.0025690830040092454*I
"Linear-m","",35,9.79999999999998,0.,51,-0.3888576606058719+0.000028379042981387418*I,9.984944339066354*^-6+0.00004872351082915921*I,0.000020529705506122306+0.000048835431459712734*I,-1.8258202329956771*^-6-0.0026510092426520787*I,-4.3456656347463235*^-7-0.002608069625911821*I
"Linear-m","",35,9.899999999999979,0.,51,-0.3847132243450246+0.0000296849672141889*I,7.442909529406516*^-6+0.000048569732434751516*I,0.000029342860204748487+0.000048256822933939146*I,4.888250562390048*^-6-0.002629935093337703*I,-7.253400001079602*^-7-0.0025787195543501324*I
"Linear-m","",35,9.999999999999979,0.,51,-0.38012141442944086+0.00003165468412863539*I,3.0893677807064535*^-6+0.00004826158882472468*I,0.000016563833809634873+0.000048205511219056884*I,-0.00001469520680964266-0.0025859396817333566*I,1.2029539728907607*^-6-0.0025298299253523246*I
"Linear-m","",35,10.099999999999978,0.,51,-0.3751126875720859+0.000027400069376405688*I,0.000023944251138493383+0.00004724054113383031*I,0.000035547391450414106+0.000047498100388618234*I,-6.850398598670648*^-6-0.0025804715015863753*I,9.715474367554336*^-7-0.0025082149399384204*I
"Linear-m","",35,10.199999999999978,0.,51,-0.3697066906138924+0.00002453311728088897*I,0.00003095965171255946+0.0000471983020587361*I,-7.944929484283991*^-6+0.000047771563867562845*I,-2.3115834034423757*^-6-0.0025879789652220493*I,1.4054724654360279*^-6-0.002544968876585556*I
"Linear-m","",35,10.299999999999978,0.,51,-0.3639472066862779+0.00002710335135592456*I,0.00003851177512297771+0.00004734859456186945*I,0.000015096529999117543+0.00004744228970873877*I,-3.3407578147971392*^-6-0.0025968557625836116*I,3.4012957961532947*^-6-0.002540305332180018*I
"Linear-m","",35,10.399999999999977,0.,51,-0.3578356172955583+0.000029564246104547454*I,0.000015810708135253343+0.000048308469408130786*I,3.0214130419762425*^-6+0.00004838025249861141*I,4.519587375488229*^-6-0.0025592598979305103*I,-1.6364733177766377*^-7-0.002517278247293918*I
"Linear-m","",35,10.499999999999977,0.,51,-0.35141966459298696+0.0000349698724847765*I,-3.7181475994116364*^-6+0.000048512579650723436*I,-3.056368968325923*^-6+0.00004849235631917915*I,1.3905642833652448*^-7-0.002520953691683502*I,1.106969163121134*^-6-0.002496613461088609*I
"Linear-m","",35,10.599999999999977,0.,51,-0.3447118436911527+0.000028205664484266495*I,0.00003663996947637568+0.00004764228904916763*I,6.914935618536865*^-6+0.00004811762809442801*I,2.1893664165894416*^-7-0.002575340178635743*I,1.5292011306140135*^-6-0.0025183696225844895*I
"Linear-m","",35,10.699999999999976,0.,51,-0.3377254181586205+0.000033958812407255525*I,0.000015710671887655264+0.00004791748165182076*I,0.00002177037777087963+0.00004787223904095767*I,-2.095246875140691*^-6-0.0025679308323359505*I,-8.694546530787703*^-7-0.0025139520010702947*I
"Linear-m","",35,10.799999999999976,0.,51,-0.33050149053029837+0.00003406437445889985*I,0.000013523495347651446+0.00004830324033167061*I,0.00002062889096574299+0.00004841317597588035*I,2.9998416785619736*^-6-0.0025694733784154063*I,9.84569820606379*^-7-0.002520651112944535*I
"Linear-m","",35,10.899999999999975,0.,51,-0.323039114202974+0.00003610192798562387*I,3.2751363624582835*^-6+0.000049279031134092246*I,-2.490956543778171*^-6+0.000049106147304434865*I,3.2913913822355326*^-6-0.002538071603829313*I,-2.455696359931689*^-7-0.002510971681439414*I
"Linear-m","",35,10.999999999999975,0.,51,-0.31537073112335956+0.00003811083445717175*I,0.000014824292732437336+0.00004773594289120014*I,0.00004289469912329303+0.00004755236841038256*I,3.5697980453443592*^-6-0.002577121731535546*I,6.804832369464164*^-9-0.0025144800345989937*I
"Linear-m","",35,11.099999999999975,0.,51,-0.307505209273487+0.00003518868817277804*I,0.000020930077153759677+0.00004820000604320322*I,3.974546873481734*^-6+0.000048317126684894215*I,5.686801143126204*^-6-0.0025261595008665245*I,1.5569647775388884*^-7-0.0024876922988385374*I
"Linear-m","",35,11.199999999999974,0.,51,-0.2994663590375523+0.000035823818496793494*I,0.000024302310836157512+0.00004842893621066595*I,0.000010838363749681411+0.00004855183454693377*I,-7.936920907956717*^-6-0.0025282284831254997*I,2.729401386153407*^-7-0.0024780480638813035*I
"Linear-m","",35,11.299999999999974,0.,51,-0.29126700909620834+0.00003503703825979107*I,0.000027412352642256638+0.000047280988926016605*I,0.000020130018991449186+0.0000475720722123839*I,3.2600680961976727*^-6-0.002494545540796796*I,-8.629618670000228*^-8-0.0024411970682610556*I
"Linear-m","",35,11.399999999999974,0.,51,-0.28292257466107884+0.00003698371140077931*I,0.000010994705387162157+0.00004894214173730211*I,7.2715095984629205*^-6+0.00004915996576916989*I,9.001347187006375*^-6-0.002501709492258708*I,7.601228678997055*^-7-0.0024746251542893134*I
"Linear-m","",35,11.499999999999973,0.,51,-0.2744469529286507+0.00003781669098723347*I,3.848094709999264*^-6+0.00004888751018483923*I,7.692498736215636*^-6+0.00004893397843053365*I,-6.190949441457413*^-7-0.002502554694183872*I,1.7890896340721704*^-6-0.002469488982161239*I
"Linear-m","",35,11.599999999999973,0.,51,-0.2658521062430894+0.0000363651445744095*I,0.000028168863337882377+0.00004774500494738111*I,0.00001931059065366598+0.00004810503193555054*I,-2.1810209873502837*^-6-0.002486030178943782*I,1.2745369587568653*^-6-0.00242542456114424*I
"Linear-m","",35,11.699999999999973,0.,51,-0.2571483620594465+0.000036862923107445674*I,0.0000265257079759499+0.00004710380652195673*I,0.000013254527190507265+0.0000472929101599758*I,1.6054124414022208*^-6-0.0025178835398918494*I,4.115251928636654*^-7-0.0024725301485575713*I
"Linear-m","",35,11.799999999999972,0.,51,-0.24835280387676004+0.000037127772545365555*I,0.00003189325554997166+0.00004745924755951749*I,7.2791681884516735*^-6+0.00004777531551561053*I,-1.170127156739989*^-7-0.002513387682427487*I,5.985350521632571*^-7-0.002466299510393899*I
"Linear-m","",35,11.899999999999972,0.,51,-0.23948090766088415+0.00003985047826922837*I,-4.718366625989026*^-6+0.000049184815668544394*I,-9.592571092466827*^-6+0.00004902233929973808*I,-4.406562328233658*^-6-0.0024750919597536624*I,1.9382548495493895*^-6-0.0024571530904327486*I
"Linear-m","",35,11.999999999999972,0.,51,-0.23053438255682962+0.000036018210495249005*I,0.000031085104868721486+0.000047129097279722745*I,0.000012856315075616964+0.00004745801671175127*I,3.341910805569441*^-6-0.0024701727356185896*I,1.3181025884274888*^-6-0.002420610473343981*I
"Linear-m","",35,12.099999999999971,0.,51,-0.22153014860980597+0.00003846380150078446*I,0.000028308435773930288+0.00004854638647483849*I,0.000020953491049173316+0.00004865012198116817*I,-6.326816807761693*^-6-0.002488468460924264*I,3.905082778381166*^-6-0.0024296498299727805*I
"Linear-m","",35,12.19999999999997,0.,51,-0.21246738816694238+0.00003843415233453303*I,0.000016491705485529792+0.00004707792258567284*I,0.000032373949030955855+0.000047065689631401556*I,6.621383701931396*^-7-0.002426906905726545*I,9.129768545369787*^-7-0.0023699600200900385*I
"Linear-m","",35,12.29999999999997,0.,51,-0.20336340931119212+0.000038548301409250556*I,0.000015849836643547915+0.000047612080170358556*I,-0.000010949709786938974+0.00004754357811178205*I,2.0517116705908237*^-6-0.0024619846354468496*I,2.106732397806014*^-6-0.002437549670914958*I
"Linear-m","",35,12.39999999999997,0.,51,-0.19422598234288332+0.00003908668829162225*I,0.00002496830674897886+0.00004751431601106627*I,7.58148790117822*^-7+0.00004766044015145851*I,1.7947424724921827*^-6-0.0024917913081406915*I,2.1850835537130277*^-6-0.0024523320299548617*I
"Linear-m","",35,12.49999999999997,0.,51,-0.18506050266617083+0.00003881858612322429*I,0.0000156456200563395+0.00004762996274658516*I,0.000019063323275051412+0.000047778394919415585*I,0.000010210972364248661-0.002449152583066921*I,1.1200537094633797*^-6-0.002412452869584648*I
"Linear-m","",35,12.59999999999997,0.,51,-0.1758738787655603+0.0000390555451940852*I,0.000015321189835505386+0.000047994862735328126*I,6.433062483276065*^-6+0.00004814842391203086*I,5.166608531807001*^-6-0.002470424526014346*I,6.409458005967976*^-7-0.002434056827256398*I
"Linear-m","",35,12.699999999999969,0.,51,-0.1666839145957076+0.00003750730774961464*I,0.000023402823071496867+0.0000483315588888144*I,-3.3734475305942715*^-7+0.00004842787708816068*I,-1.3792646234344133*^-6-0.002454141566869763*I,3.621582123969347*^-6-0.002417456657226095*I
"Linear-m","",35,12.799999999999969,0.,51,-0.1574781888424037+0.00003694816120790652*I,0.00002351008404938293+0.00004776604683762326*I,8.708810229446536*^-6+0.000047978071767964015*I,6.039601557087781*^-6-0.0024494928017454614*I,2.0801077409691483*^-6-0.0024070148600436134*I
"Linear-m","",35,12.899999999999968,0.,51,-0.14827838086135306+0.0000400356137313258*I,5.995400626804259*^-6+0.00004827757070331581*I,0.000012263452084835917+0.00004822140554253971*I,7.143399431003283*^-8-0.0024725086566943673*I,2.2454332747872535*^-6-0.002438927908928432*I
"Linear-m","",35,12.999999999999968,0.,51,-0.13908204999331292+0.00003773929939395568*I,0.000025488468226141613+0.00004749867151973163*I,0.00001290098129510869+0.00004777620954126212*I,5.758466898179212*^-6-0.002412984277741167*I,2.21479521421257*^-6-0.0023691148591481795*I
"Linear-m","",35,13.099999999999968,0.,51,-0.1298979047249452+0.000037707739022614084*I,0.000015193769291993973+0.00004677474415712734*I,-0.000018817576562821323+0.000046877096201977474*I,-3.78729618041038*^-6-0.0024274219290797666*I,3.5061636117395163*^-6-0.0024021054012008563*I
"Linear-m","",35,13.199999999999967,0.,51,-0.1207316677360774+0.00003782298339939966*I,0.000012129831058049247+0.00004716257327304734*I,0.000021222090769884225+0.000047106135400942594*I,1.2378383303602788*^-6-0.002404027105225617*I,3.2547884020231975*^-6-0.002363892898566673*I
"Linear-m","",35,13.299999999999967,0.,51,-0.11158347982139415+0.00003844088054084522*I,0.000020905331318624328+0.00004780969503693945*I,0.00001390802536083602+0.000047910087196788866*I,1.4050965732601353*^-6-0.002416531000062835*I,3.4921219522446485*^-6-0.002378088294893848*I
"Linear-m","",35,13.399999999999967,0.,51,-0.1024641962394883+0.000038881730023561935*I,1.1505591228392828*^-6+0.00004845578968803424*I,8.255669847284826*^-6+0.000048327820396228585*I,4.591126005944581*^-6-0.002439899934108779*I,3.262678554059699*^-6-0.002412748235752405*I
"Linear-m","",35,13.499999999999966,0.,51,-0.09337121971463097+0.000037008036713599*I,4.418448009244243*^-6+0.00004790299691643972*I,-4.967885498370628*^-6+0.00004800540449390547*I,-2.4502783835321333*^-7-0.0023503914467665563*I,4.118046005540527*^-6-0.0023312653034381252*I
"Linear-m","",35,13.599999999999966,0.,51,-0.08431723693850861+0.00003758804017340274*I,0.00001799343905749696+0.00004816561405677829*I,-8.893349650774315*^-6+0.000048284598926540437*I,1.7702054421334708*^-6-0.0024107620511917517*I,4.379940744207028*^-6-0.0023869166544166665*I
