"form","rtol","a","omega","phi","N","hopping","onsite","next onsite","NNN","NNN overtop"
"Linear-m","",30,19.7,1.0471975511965976,51,0.12442436533814506-0.48328479651271644*I,2.071931087274461*^-6+0.00003873602969511172*I,-8.158235264288383*^-7+0.0000387766072264307*I,-0.0008066758439943465+0.0014633121330022401*I,-0.0008040497710293144+0.001458374511329112*I
"Linear-m","",30,3.7,1.5707963267948966,51,-0.03657998647045754-0.14084700171629536*I,-0.00003229905554055952+0.00004062254352299982*I,-0.00006495105486151198+0.000040410141294398397*I,0.0012560174525456517+0.002188498493245166*I,0.0011911708526151628+0.002137937562272754*I
"Linear-m","",30,4.7,1.5707963267948966,51,0.23899200471041626-0.023925860227986744*I,-0.000010969109327398547+0.00004138267629028702*I,1.8426917468067003*^-6+0.00004222583052843721*I,-0.0004846786300108151-0.002495425549508633*I,-0.0004949857293741694-0.002437447150988007*I
"Linear-m","",30,5.7,1.5707963267948966,51,-0.04638083925120971-0.07552220799910969*I,3.3086060375053794*^-6+0.00004105526029468694*I,0.00004700028210411031+0.00004035488287195831*I,0.0021968808298869634+0.0011189466679943838*I,0.0021476383261180773+0.0010900331518230106*I
"Linear-m","",30,6.7,1.5707963267948966,51,0.07576270278730841-0.3167204289538854*I,0.000011645136450543004+0.00004174971274700288*I,0.000028442723380161378+0.00004131604286950872*I,-0.0010940182910744506+0.002116673083142875*I,-0.0010575182632694361+0.0020841653239008994*I
"Linear-m","",30,7.7,1.5707963267948966,51,0.292852483682735-0.27527253596925877*I,0.00005585956194645656+0.00003976140796484922*I,-9.563503266835083*^-6+0.00004022974775451156*I,-0.00230816375617487-0.00012707426628713204*I,-0.002250005701371837-0.000139793935068213*I
"Linear-m","",30,8.7,1.5707963267948966,51,0.3550778301257293-0.11243199428481766*I,0.00002564580873544258+0.000040642456368533955*I,-8.210175010594373*^-6+0.00004070041550466649*I,-0.0012997972779301772-0.0018214723656534964*I,-0.0012637785957601705-0.0017982323977133782*I
"Linear-m","",30,9.7,1.5707963267948966,51,0.28954368274668074+0.014154997782980775*I,0.00004883394523246163+0.00003949666146799924*I,0.00001838778801340618+0.00003948534999099005*I,0.00020593760454538362-0.0022660757512655326*I,0.00021570219336901342-0.002201582683366123*I
"Linear-m","",30,10.7,1.5707963267948966,51,0.17603617196621651+0.061856553738135325*I,0.000029302881891463347+0.000039604155375001584*I,0.00003265785715404149+0.00003914111129854811*I,0.0014000103674712621-0.0017514054986462152*I,0.00136718380993062-0.00170714071220315*I
"Linear-m","",30,11.7,1.5707963267948966,51,0.06684664559826037+0.043566897171518834*I,0.00002478318061036348+0.00003954035468109058*I,-7.923215253087448*^-6+0.00003966755501995119*I,0.0019563850544665642-0.0008721089248521767*I,0.0019305634444976418-0.0008528029300395056*I
"Linear-m","",30,12.7,1.5707963267948966,51,-0.01604010485180177-0.015839424825079308*I,0.00004696679333044242+0.0000381423514158822*I,0.000025324407103787547+0.00003841632774917315*I,0.0021323704678379396-0.000023918260950481327*I,0.0020901230966642623-0.000023795369359369138*I
"Linear-m","",30,13.7,1.5707963267948966,51,-0.06735969237336886-0.0945510543607245*I,0.000022555886550191945+0.00003711243745901595*I,0.000014850506739619296+0.00003719305792596927*I,0.0020008875726524196+0.000692253091818586*I,0.001979624610182392+0.0006849521931517125*I
"Linear-m","",30,14.7,1.5707963267948966,51,-0.09077599332794958-0.17869055361163624*I,0.000014849127740539588+0.0000375418673187724*I,1.2886186649555334*^-6+0.000037532292389028346*I,0.0016251750916757208+0.0011871444308653141*I,0.0016155982771825575+0.0011802938294256686*I
"Linear-m","",30,15.7,1.5707963267948966,51,-0.09189754341034582-0.25975780199530324*I,0.000013307776584734658+0.000037906229033402235*I,0.000011366132919290658+0.00003791442251172567*I,0.0012147002598443392+0.0015017140265050613*I,0.001211682485812291+0.0014979870360015152*I
"Linear-m","",30,16.7,1.5707963267948966,51,-0.07652562161787209-0.33340870227697017*I,0.000012943434758570703+0.0000371529973786957*I,0.000015927017086492593+0.00003717490910174059*I,0.0007951107941165226+0.0016416223691520899*I,0.0007946915910815328+0.001640582911556796*I
"Linear-m","",30,17.7,1.5707963267948966,51,-0.049635161946468366-0.39783743059243415*I,0.000017351107339805783+0.00003721664461221432*I,0.000010448743707478989+0.00003717596979412156*I,0.0004279481456615759+0.0016862179991204193*I,0.00042732327365776687+0.001684538528378971*I
"Linear-m","",30,18.7,1.5707963267948966,51,-0.015166022454525571-0.4527082777359658*I,-1.6711426842914433*^-6+0.00003624911865595962*I,0.00001309391510692301+0.00003627900074854851*I,0.00011163533365066742+0.001647591538507671*I,0.00011094061507577191+0.0016437175378111043*I
"Linear-m","",30,19.7,1.5707963267948966,51,0.023920647600177466-0.49847354828829554*I,0.000010187409898489926+0.00003573072024942058*I,0.000010195962076738757+0.000035727786685868987*I,-0.00015093765001554009+0.0015714072397414204*I,-0.00015038031455697626+0.001564798698789315*I
