form,rtol,a,omega,phi,N,hopping,onsite,next onsite,NNN,NNN overtop
SS-p,1e-09,35.0,7.8,0.4487989505128276,51,(0.11544107201897556-0.2911156684651858j),(0.06939976683920977-1.6993059575262143e-08j),(-0.03763418221272752-1.8980348156821043e-09j),(0.06241188877172347-0.03595277729480188j),(-0.037634182212708575-1.4439732617048496e-09j)
SS-p,1e-09,35.0,7.9,0.4487989505128276,51,(0.11288458133781401-0.3067577654236996j),(0.0660370975752977-1.5383349508989597e-08j),(-0.03580538030435376-1.8773819180284244e-09j),(0.060624355753779946-0.03267034168559659j),(-0.03580538030437174-1.4224678780318803e-09j)
SS-p,1e-09,35.0,8.0,0.4487989505128276,51,(0.10946576431540937-0.3212001444412625j),(0.06199738856900194-1.4670186774333805e-08j),(-0.03363405320223199-1.9065940261175216e-09j),(0.058961356930235014-0.029348027501256077j),(-0.033634053202238126-1.462729084268265e-09j)
SS-p,1e-09,35.0,8.1,0.4487989505128276,51,(0.10528609420475016-0.3344188004633103j),(0.05738311059342768-1.415417021801635e-08j),(-0.031173648175992108-1.93080909310628e-09j),(0.05742459930471032-0.026007215707781292j),(-0.031173648175994495-1.4877589668585318e-09j)
SS-p,1e-09,35.0,8.2,0.4487989505128276,51,(0.10044376212263544-0.3464024013005148j),(0.052293797926763315-1.3181367376163904e-08j),(-0.028475865689652574-1.955166117610263e-09j),(0.05601411157565641-0.0226673845152999j),(-0.028475865689653906-1.5078879106003837e-09j)
SS-p,1e-09,35.0,8.3,0.4487989505128276,51,(0.09503294633524562-0.3571509296748097j),(0.046824684579849805-1.2975346143666686e-08j),(-0.025589986686035675-1.9970960024834415e-09j),(0.05472849683912053-0.01934609378861346j),(-0.025589986686039335-1.545562179441614e-09j)
SS-p,1e-09,35.0,8.4,0.4487989505128276,51,(0.08914323829205818-0.3666743623223505j),(0.04106567224475716-1.2380949533950059e-08j),(-0.0225623669559818-2.0322624242358838e-09j),(0.053565175959287344-0.01605899957420815j),(-0.02256236695599087-1.5780418465519371e-09j)
SS-p,1e-09,35.0,8.5,0.4487989505128276,51,(0.08285920571429171-0.37499134252270033j),(0.03510056538747631-1.1912411617271321e-08j),(-0.019436070288359822-2.0191738560835037e-09j),(0.052520594759412564-0.01281990667062839j),(-0.01943607028835931-1.5703672249475414e-09j)
SS-p,1e-09,35.0,8.6,0.4487989505128276,51,(0.07626009125329367-0.38212791331538604j),(0.029006566593435798-1.188963272654803e-08j),(-0.016250636100624574-2.0489724207080995e-09j),(0.05159041884001873-0.00964083671507707j),(-0.016250636100619494-1.608061244877638e-09j)
SS-p,1e-09,35.0,8.7,0.4487989505128276,51,(0.06941963091569936-0.38811633727208034j),(0.022853981078261854-1.1409337363076381e-08j),(-0.013041952033157646-2.0542956147668416e-09j),(0.05076971415556456-0.006532117645454576j),(-0.013041952033185932-1.613642542241943e-09j)
SS-p,1e-09,35.0,8.8,0.4487989505128276,51,(0.06240597042134266-0.3929939523777565j),(0.01670611605179396-1.1898359490944674e-08j),(-0.009842222116669262-2.180684241637941e-09j),(0.05005308501540567-0.0035024866513558867j),(-0.009842222116664169-1.7372906959466032e-09j)
SS-p,1e-09,35.0,8.9,0.4487989505128276,51,(0.055281674266882894-0.39680215000531127j),(0.01061931719074177-1.159608192946401e-08j),(-0.006680008351916202-2.1784838115598008e-09j),(0.04943482884341342-0.0005592000498491404j),(-0.006680008351931055-1.730992571549639e-09j)
SS-p,1e-09,35.0,9.0,0.4487989505128276,51,(0.04810381295077199-0.39958544132526297j),(0.004643137202797394-1.0924052464515885e-08j),(-0.003580334964194099-2.152546531696348e-09j),(0.048909032706997056+0.002291848352761388j),(-0.0035803349642116993-1.702654857230257e-09j)
SS-p,1e-09,35.0,9.1,0.4487989505128276,51,(0.040924109706362524-0.40139062220970195j),(-0.0011794025420031485-1.0723578176234195e-08j),(-0.0005648383545807014-2.1817163694323146e-09j),(0.04846968551385115+0.005046011500299436j),(-0.0005648383545783509-1.7284716364464002e-09j)
SS-p,1e-09,35.0,9.2,0.4487989505128276,51,(0.03378912983180378-0.40226601668884426j),(-0.006811477741079333-1.0959768963973895e-08j),(0.0023480501845987815-2.195341809864607e-09j),(0.0481107595803427+0.0076997671507701955j),(0.0023480501845721986-1.7538220256311476e-09j)
SS-p,1e-09,35.0,9.3,0.4487989505128276,51,(0.026740518787051054-0.40226082672539487j),(-0.012222087926589588-1.0203449469096305e-08j),(0.005142894110564452-2.1301032605080253e-09j),(0.047826279361937625+0.010250604026977032j),(0.0051428941105697065-1.6942285178925085e-09j)
SS-p,1e-09,35.0,9.4,0.4487989505128276,51,(0.019815257569507264-0.4014245926488771j),(-0.017385627866894578-1.0037156010131195e-08j),(0.007807030381203941-2.141153417346774e-09j),(0.04761037908172014+0.012696911265412553j),(0.007807030381199074-1.7059419606759692e-09j)
SS-p,1e-09,35.0,9.5,0.4487989505128276,51,(0.013045941605700113-0.39980668618319476j),(-0.022281458996523985-9.909561844296086e-09j),(0.010330335318423702-2.1571750378048703e-09j),(0.0474573457918881+0.01503787497994451j),(0.010330335318378459-1.7193112894646188e-09j)
SS-p,1e-09,35.0,9.6,0.4487989505128276,51,(0.006461066201645489-0.3974559296267956j),(-0.026893471571089574-9.879285408079176e-09j),(0.012704998882720229-2.188882105505716e-09j),(0.047361665386675536+0.01727337098701435j),(0.012704998882720694-1.7470984228583514e-09j)
SS-p,1e-09,35.0,9.7,0.4487989505128276,51,(8.532058508701904e-05-0.3944202538572732j),(-0.031209648949115806-9.959530841996422e-09j),(0.014925289256769609-2.1866369526170465e-09j),(0.04731804030576599+0.01940388351558759j),(0.014925289256760559-1.7413699950850987e-09j)
SS-p,1e-09,35.0,9.8,0.4487989505128276,51,(-0.006060127237502502-0.39074643759018274j),(-0.03522164591645642-9.726593695820714e-09j),(0.016987336600366967-2.2080893198101627e-09j),(0.04732140942965479+0.02143041357686326j),(0.016987336600349952-1.7598673090824322e-09j)
SS-p,1e-09,35.0,9.9,0.4487989505128276,51,(-0.011957341731144063-0.3864798780273482j),(-0.03892437197609006-9.883765543768785e-09j),(0.018888918811188003-2.2129098155254033e-09j),(0.04736697250934005+0.02335440070433158j),(0.018888918811182848-1.7651782970277215e-09j)
SS-p,1e-09,35.0,10.0,0.4487989505128276,51,(-0.01759134856543741-0.38166444894896073j),(-0.0423156135091425-1.028996094234973e-08j),(0.02062926447963647-2.2314676977832176e-09j),(0.04745018072347479+0.025177655487560093j),(0.020629264479631156-1.793315956613706e-09j)
SS-p,1e-09,35.0,10.1,0.4487989505128276,51,(-0.02294986915556555-0.376342354167022j),(-0.045395676819625176-9.905079533225606e-09j),(0.022208863346867124-2.192847560707292e-09j),(0.04756675809484606+0.026902297230204476j),(0.022208863346898255-1.7587762456485368e-09j)
SS-p,1e-09,35.0,10.2,0.4487989505128276,51,(-0.028023069082966864-0.3705540583707459j),(-0.04816704124600969-9.886997016517361e-09j),(0.023629294244565946-2.200717508266629e-09j),(0.0477126888777222+0.02853069841527195j),(0.023629294244581173-1.7690226287243544e-09j)
SS-p,1e-09,35.0,10.3,0.4487989505128276,51,(-0.03280332390504337-0.3643382271103595j),(-0.05063405691483179-9.965434412699325e-09j),(0.024893069939919545-2.2405033909586906e-09j),(0.047884222632738824+0.030065423921236727j),(0.024893069939915108-1.8077359520263495e-09j)
SS-p,1e-09,35.0,10.4,0.4487989505128276,51,(-0.037284997046851516-0.35773170647267477j),(-0.05280266325763996-1.0429321937585466e-08j),(0.02600348852212276-2.267415950650552e-09j),(0.048077863151475685+0.0315092014898734j),(0.026003488522109347-1.832644182680625e-09j)
SS-p,1e-09,35.0,10.5,0.4487989505128276,51,(-0.04146423044599393-0.35076949507050154j),(-0.05468012876282085-1.0663948287755525e-08j),(0.02696450316352195-2.3048340817511883e-09j),(0.04829036420358709+0.032864874594519124j),(0.02696450316349465-1.8673299584971405e-09j)
SS-p,1e-09,35.0,10.6,0.4487989505128276,51,(-0.04533875753761013-0.3434847818177817j),(-0.0562748170379903-1.0132188101449313e-08j),(0.02778060580757673-2.3212287170704554e-09j),(0.048518719139520564+0.03413536845336883j),(0.02778060580757382-1.8813401943044716e-09j)
SS-p,1e-09,35.0,10.7,0.4487989505128276,51,(-0.048907725301360894-0.33590896191732256j),(-0.05759598405722049-1.1289659862086901e-08j),(0.02845672004485546-2.4319089505262885e-09j),(0.048760152475976794+0.035323665147018846j),(0.028456720044837944-1.9884801867056237e-09j)
SS-p,1e-09,35.0,10.8,0.4487989505128276,51,(-0.05217152744404921-0.32807166633778895j),(-0.05865358665186354-1.0954883822584432e-08j),(0.028998109452695753-2.3658663986846975e-09j),(0.04901210935257195+0.03643276836907286j),(0.028998109452743462-1.9221544011868133e-09j)
SS-p,1e-09,35.0,10.9,0.4487989505128276,51,(-0.05513166161495232-0.3200008234808236j),(-0.059458124979933885-1.0825129309127982e-08j),(0.029410292726398026-2.3057949624674772e-09j),(0.04927224258981583+0.03746569262752507j),(0.029410292726394408-1.8715993476207327e-09j)
SS-p,1e-09,35.0,11.0,0.4487989505128276,51,(-0.05779059335053688-0.3117227076837954j),(-0.06002049644520864-1.1054739408668863e-08j),(0.029698970507411798-2.287999650852069e-09j),(0.049538403804888345+0.038425442927478966j),(0.029698970507424642-1.8578021858373471e-09j)
SS-p,1e-09,35.0,11.1,0.4487989505128276,51,(-0.06015162637563144-0.3032619924423723j),(-0.06035186233613149-1.0966528514828847e-08j),(0.029869963868624675-2.2348771376013666e-09j),(0.04980863206339871+0.03931499162102769j),(0.029869963868639177-1.8053810554460965e-09j)
SS-p,1e-09,35.0,11.2,0.4487989505128276,51,(-0.06221879841059989-0.294641825667359j),(-0.060463545354626426-1.2010887581017225e-08j),(0.029929157434356604-2.281116371355169e-09j),(0.05008113994647636+0.04013727422715295j),(0.02992915743440524-1.8531836939688627e-09j)
SS-p,1e-09,35.0,11.3,0.4487989505128276,51,(-0.06399677502413803-0.2858838808130959j),(-0.06036692520061183-1.1465139976380665e-08j),(0.029882451958836785-2.269799814347727e-09j),(0.05035430915398476+0.04089517235043528j),(0.029882451958849417-1.8412874052398854e-09j)
SS-p,1e-09,35.0,11.4,0.4487989505128276,51,(-0.06549075993046084-0.27700843668390324j),(-0.060073365783653465-1.2019157678254471e-08j),(0.02973572394585377-2.281226821544211e-09j),(0.0506266712691817+0.0415915098687613j),(0.02973572394586088-1.8512083953600645e-09j)
SS-p,1e-09,35.0,11.5,0.4487989505128276,51,(-0.06670641273614808-0.26803443534474775j),(-0.059594136260663094-1.1997486461745697e-08j),(0.029494790365657428-2.2380304393315556e-09j),(0.050896904802399556+0.042229041569572j),(0.029494790365659145-1.8048580421350738e-09j)
SS-p,1e-09,35.0,11.6,0.4487989505128276,51,(-0.06764977406390221-0.2589795483280339j),(-0.058940358668921826-1.2546605961547212e-08j),(0.029165379756380155-2.2472888790637523e-09j),(0.05116381882325255+0.042810451016238336j),(0.0291653797563685-1.811463831222735e-09j)
SS-p,1e-09,35.0,11.7,0.4487989505128276,51,(-0.06832719647718084-0.24986025052280708j),(-0.058122953277388985-1.2617269285824354e-08j),(0.02875310704556807-2.1949650573795103e-09j),(0.05142635117823864+0.0433383465577072j),(0.028753107045532515-1.7569116616251122e-09j)
SS-p,1e-09,35.0,11.8,0.4487989505128276,51,(-0.06874529373651925-0.2406918727011974j),(-0.05715260055533562-1.3605474467864613e-08j),(0.028263454743849586-2.2151345504235543e-09j),(0.051683552940837485+0.04381525757241483j),(0.028263454743926626-1.774384969591938e-09j)
SS-p,1e-09,35.0,11.9,0.4487989505128276,51,(-0.0689108779265893-0.23148866974627566j),(-0.056039703169943854-1.4080327892031135e-08j),(0.027701757450141425-2.226704867427082e-09j),(0.05193457970639773+0.04424362387358195j),(0.027701757450181205-1.7864947619744985e-09j)
SS-p,1e-09,35.0,12.0,0.4487989505128276,51,(-0.06883091882434554-0.2222638782520105j),(-0.054794361522363555-1.4540337847949599e-08j),(0.027073185993073356-2.1831839159701373e-09j),(0.052178690230224915+0.044625811532821545j),(0.027073185993000792-1.7531834906306516e-09j)
SS-p,1e-09,35.0,12.1,0.4487989505128276,51,(-0.06851250143773557-0.21302977874226056j),(-0.05342635900744842-1.4899627670782166e-08j),(0.026382740510711197-2.1671359095676044e-09j),(0.05241523307099002+0.044964096950745255j),(0.02638274051068018-1.7434925348571122e-09j)
SS-p,1e-09,35.0,12.2,0.4487989505128276,51,(-0.06796278436539688-0.203797746925543j),(-0.051945136717605145-1.4936030700264857e-08j),(0.0256352406383737-2.15936407743577e-09j),(0.05264364073077957+0.04526068144662125j),(0.02563524063839805-1.736277337899979e-09j)
SS-p,1e-09,35.0,12.3,0.4487989505128276,51,(-0.06718896882667796-0.1945783042895638j),(-0.050359780850701134-1.5745232275356555e-08j),(0.024835323656535777-2.133204518653509e-09j),(0.05286342180056182+0.045517669280061915j),(0.024835323656692398-1.709834455684315e-09j)
SS-p,1e-09,35.0,12.4,0.4487989505128276,51,(-0.06619827615160476-0.1853811776805752j),(-0.048679025642938446-1.7650666352009095e-08j),(0.023987437200119446-2.2047872524512593e-09j),(0.05307415775191759+0.04573709839155059j),(0.023987437200387905-1.7798471133362049e-09j)
SS-p,1e-09,35.0,12.5,0.4487989505128276,51,(-0.06499791235209795-0.17621533595226552j),(-0.04691124465718242-1.832804590793591e-08j),(0.02309584082147869-2.1983531616216185e-09j),(0.053275495150535875+0.04592091571957206j),(0.02309584082132253-1.7721838101572514e-09j)
SS-p,1e-09,35.0,12.6,0.4487989505128276,51,(-0.0635950527737333-0.167089047175898j),(-0.045064437158105944-1.8057425477196016e-08j),(0.022164604955491437-2.097130905379037e-09j),(0.05346713986386403+0.04607099029217804j),(0.022164604955531884-1.6701769962441198e-09j)
SS-p,1e-09,35.0,12.7,0.4487989505128276,51,(-0.06199681932854365-0.15800991405764925j),(-0.043146252063304295-1.9993599883538183e-08j),(0.02119761125340875-2.1370731426000233e-09j),(0.053648851565521016+0.04618911720366861j),(0.02119761125372385-1.7088449722958022e-09j)
SS-p,1e-09,35.0,12.8,0.4487989505128276,51,(-0.06021026412316343-0.14898491604948697j),(-0.04116396867703851-1.962266543552289e-08j),(0.02019855526354693-2.0565783686599735e-09j),(0.053820440897499856+0.04627701301059142j),(0.020198555263483357-1.6300952344538825e-09j)
SS-p,1e-09,35.0,12.9,0.4487989505128276,51,(-0.058242356435694025-0.14002045493432808j),(-0.03912451790177937-2.2886682680975364e-08j),(0.019170949276659535-2.1700389104100822e-09j),(0.05398176263743853+0.04633632134947942j),(0.019170949277839695-1.7414167104379613e-09j)
SS-p,1e-09,35.0,13.0,0.4487989505128276,51,(-0.05609996959928989-0.13112238135640936j),(-0.037034478551213154-2.2585458260329022e-08j),(0.0181181261241065-2.0949442308512832e-09j),(0.05413271548512711+0.0463686132439244j),(0.018118126124307868-1.6556148110657105e-09j)
SS-p,1e-09,35.0,13.1,0.4487989505128276,51,(-0.05378986728552354-0.12229603640421342j),(-0.03490009139835268-2.470068502917518e-08j),(0.017043242318093572-2.1423696644776396e-09j),(0.054273232613943984+0.04637539355842467j),(0.017043242317736157-1.7027054162765963e-09j)
SS-p,1e-09,35.0,13.2,0.4487989505128276,51,(-0.05131869955182494-0.11354628377512946j),(-0.032727259476252296-2.4653595687292447e-08j),(0.01594928409186107-2.090624018359672e-09j),(0.05440328222329062+0.04635809742044722j),(0.015949284091281102-1.6527285399330354e-09j)
SS-p,1e-09,35.0,13.3,0.4487989505128276,51,(-0.048692991569275694-0.10487753744332003j),(-0.030521566839758162-2.485498783645713e-08j),(0.01483907117670114-2.0478663701452612e-09j),(0.05452286376180134+0.04631809648582936j),(0.014839071174530358-1.6168428657365336e-09j)
SS-p,1e-09,35.0,13.4,0.4487989505128276,51,(-0.04591913646321602-0.09629379371307284j),(-0.028288281371152576-2.6784098038885676e-08j),(0.0137152619552969-2.0678206759648894e-09j),(0.054632006660746114+0.04625670360935298j),(0.013715261945281651-1.7283064197293876e-09j)
