a,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
15.0,9.1,0.5235987755982988,51.0,0.3003332071890956,0.2459496997046117,,,,
15.0,9.1,0.6283185307179586,51.0,0.3011118912382638,0.20117098709767392,,,,
15.0,9.1,0.7853981633974483,51.0,0.3016898157122455,0.13257869001390435,,,,
15.0,9.1,1.0471975511965976,51.0,0.3010852299084131,0.03459276458809051,,,,
15.0,9.1,1.5707963267948966,51.0,0.2955049016506999,-0.05485834210426997,,,,
15.0,9.2,0.0,51.0,0.2799966398902132,0.3823975296110019,,,,
15.0,9.2,0.4487989505128276,51.0,0.28606525108501113,0.28626083609140024,,,,
15.0,9.2,0.5235987755982988,51.0,0.2867519160956695,0.25619075498961885,,,,
15.0,9.2,0.6283185307179586,51.0,0.2874752117878724,0.21109255591637546,,,,
15.0,9.2,0.7853981633974483,51.0,0.2879980209762218,0.14170081402387846,,,,
15.0,9.2,1.0471975511965976,51.0,0.2873821209459744,0.04286639107348859,,,,
15.0,9.2,1.5707963267948966,51.0,0.2820239238223233,-0.04783315138553794,,,,
15.0,9.3,0.0,51.0,0.2678425740288163,0.3930990824224202,,,,
15.0,9.3,0.4487989505128276,51.0,0.27357066475071945,0.2965719682792115,,,,
15.0,9.3,0.5235987755982988,51.0,0.2742127790638913,0.2663441373822568,,,,
15.0,9.3,0.6283185307179586,51.0,0.27488363876423816,0.2209742221296193,,,,
15.0,9.3,0.7853981633974483,51.0,0.2753555786254349,0.15107181362365565,,,,
15.0,9.3,1.0471975511965976,51.0,0.2747295123131303,0.04756924321588785,,,,
15.0,9.3,1.5707963267948966,51.0,0.2695821764801459,-0.045448005158492434,,,,
15.0,9.4,0.0,51.0,0.2566185834601533,0.4035888667341013,,,,
15.0,9.4,0.4487989505128276,51.0,0.2620289005704562,0.3067603393014535,,,,
15.0,9.4,0.5235987755982988,51.0,0.2626287781035513,0.2764036251187373,,,,
15.0,9.4,0.6283185307179586,51.0,0.263250775902251,0.2308062995378197,,,,
15.0,9.4,0.7853981633974483,51.0,0.26367647978847536,0.1604646061509969,,,,
15.0,9.4,1.0471975511965976,51.0,0.2630444394817073,0.05544361271277055,,,,
15.0,9.4,1.5707963267948966,51.0,0.25810336005434786,-0.03802500800589903,,,,
15.0,9.5,0.0,51.0,0.24624921104099226,0.4138694058272625,,,,
15.0,9.5,0.4487989505128276,51.0,0.2513633494880817,0.3168218867084909,,,,
15.0,9.5,0.5235987755982988,51.0,0.251924058060648,0.2863636147413404,,,,
15.0,9.5,0.6283185307179586,51.0,0.2525024375889671,0.24058014548926465,,,,
15.0,9.5,0.7853981633974483,51.0,0.25288621574650444,0.16986622068249727,,,,
15.0,9.5,1.0471975511965976,51.0,0.2522506437055837,0.06406278093407311,,,,
15.0,9.5,1.5707963267948966,51.0,0.2475041179186563,-0.03038510115366585,,,,
15.0,9.6,0.0,51.0,0.2366654331926715,0.42394362156424986,,,,
15.0,9.6,0.4487989505128276,51.0,0.2414990334116545,0.3267539207276004,,,,
15.0,9.6,0.5235987755982988,51.0,0.2420243225200445,0.2962189137493744,,,,
15.0,9.6,0.6283185307179586,51.0,0.2425620940860056,0.2502886776255011,,,,
15.0,9.6,0.7853981633974483,51.0,0.2429066039888801,0.17926512542392747,,,,
15.0,9.6,1.0471975511965976,51.0,0.2422689522652781,0.07245445784415469,,,,
15.0,9.6,1.5707963267948966,51.0,0.2377110093557896,-0.02255031536487697,,,,
15.0,9.7,0.0,51.0,0.22780486914228684,0.4338144638321443,,,,
15.0,9.7,0.4487989505128276,51.0,0.23237841327648795,0.3365534640196905,,,,
15.0,9.7,0.5235987755982988,51.0,0.2328704968809685,0.30596528741044104,,,,
15.0,9.7,0.6283185307179586,51.0,0.2333697850441156,0.25992447620083825,,,,
15.0,9.7,0.7853981633974483,51.0,0.2336799735575309,0.1886504716491917,,,,
15.0,9.7,1.0471975511965976,51.0,0.2330431143335395,0.08124453605101628,,,,
15.0,9.7,1.5707963267948966,51.0,0.2286605397464725,-0.014541776065337898,,,,
15.0,9.8,0.0,51.0,0.2196263663177369,0.4434845579606047,,,,
15.0,9.8,0.4487989505128276,51.0,0.2239539249221212,0.3462185773779848,,,,
15.0,9.8,0.5235987755982988,51.0,0.22441335310105204,0.3155992101018477,,,,
15.0,9.8,0.6283185307179586,51.0,0.22487630782817328,0.26928181895071485,,,,
15.0,9.8,0.7853981633974483,51.0,0.2251507318148196,0.1977460607019342,,,,
15.0,9.8,1.0471975511965976,51.0,0.22451109877321385,0.0901025480161524,,,,
15.0,9.8,1.5707963267948966,51.0,0.2202910068854012,-0.006378143558149016,,,,
15.0,9.9,0.0,51.0,0.2120926733694537,0.4529572480623867,,,,
15.0,9.9,0.4487989505128276,51.0,0.21619001657712267,0.35395237507159283,,,,
15.0,9.9,0.5235987755982988,51.0,0.21661961603487684,0.32286495565983353,,,,
15.0,9.9,0.6283185307179586,51.0,0.21704704293631447,0.2787506383057613,,,,
15.0,9.9,0.7853981633974483,51.0,0.2172896050335313,0.20706966313041228,,,,
15.0,9.9,1.0471975511965976,51.0,0.21664679460654016,0.09901163710680824,,,,
15.0,9.9,1.5707963267948966,51.0,0.2125820717555834,0.001919737203377152,,,,
15.0,10.0,0.0,51.0,0.20516946838381125,0.4622356508377055,,,,
15.0,10.0,0.4487989505128276,51.0,0.20906262954265128,0.3633468942561045,,,,
15.0,10.0,0.5235987755982988,51.0,0.20946699533378804,0.3322666956525682,,,,
15.0,10.0,0.6283185307179586,51.0,0.2098671408683135,0.2854981898279322,,,,
15.0,10.0,0.7853981633974483,51.0,0.2100860666947212,0.2163524361262098,,,,
15.0,10.0,1.0471975511965976,51.0,0.20944739640197466,0.10795961769878186,,,,
15.0,10.0,1.5707963267948966,51.0,0.2055312736226034,0.010335376979875556,,,,
15.0,10.1,0.0,51.0,0.19879122182466266,0.4713227578950127,,,,
15.0,10.1,0.4487989505128276,51.0,0.2024883168165758,0.3726046789702343,,,,
15.0,10.1,0.5235987755982988,51.0,0.2028669846030632,0.3415497690720854,,,,
15.0,10.1,0.6283185307179586,51.0,0.20323863174297205,0.2947915318940813,,,,
15.0,10.1,0.7853981633974483,51.0,0.2034269138047551,0.2255866324547661,,,,
15.0,10.1,1.0471975511965976,51.0,0.20278924669977946,0.11693469550732832,,,,
15.0,10.1,1.5707963267948966,51.0,0.1990109729517868,0.01885238434968417,,,,
15.0,10.2,0.0,51.0,0.19286139765528434,0.4802220831564399,,,,
15.0,10.2,0.4487989505128276,51.0,0.19636211466390407,0.3817247736082872,,,,
15.0,10.2,0.5235987755982988,51.0,0.19671565944214053,0.3507120047096625,,,,
15.0,10.2,0.6283185307179586,51.0,0.19705864249316946,0.3039902306955378,,,,
15.0,10.2,0.7853981633974483,51.0,0.19722021072193813,0.23154561072275945,,,,
15.0,10.2,1.0471975511965976,51.0,0.1965858556607644,0.12592511695229913,,,,
15.0,10.2,1.5707963267948966,51.0,0.19294941395479856,0.0274555258719042,,,,
15.0,10.3,0.0,51.0,0.18733288958815866,0.4889367351624738,,,,
15.0,10.3,0.4487989505128276,51.0,0.1906511954983333,0.3906950672365299,,,,
15.0,10.3,0.5235987755982988,51.0,0.19098245896926289,0.3597147591599135,,,,
15.0,10.3,0.6283185307179586,51.0,0.19130072818780108,0.31309109090049864,,,,
15.0,10.3,0.7853981633974483,51.0,0.19143975905566907,0.2406740355517697,,,,
15.0,10.3,1.0471975511965976,51.0,0.19081136899941176,0.13492059826530667,,,,
15.0,10.3,1.5707963267948966,51.0,0.18730345621679872,0.036130550775641125,,,,
15.0,10.4,0.0,51.0,0.1822531641737967,0.4974700945892251,,,,
15.0,10.4,0.4487989505128276,51.0,0.18539065525135875,0.3995412071325353,,,,
15.0,10.4,0.5235987755982988,51.0,0.1856999496784447,0.3686335520813186,,,,
15.0,10.4,0.6283185307179586,51.0,0.1859912991846823,0.3219970579237181,,,,
15.0,10.4,0.7853981633974483,51.0,0.1861044394425677,0.249739492498086,,,,
15.0,10.4,1.0471975511965976,51.0,0.18546577418262586,0.14391130212471626,,,,
15.0,10.4,1.5707963267948966,51.0,0.1820671006372201,0.044863994234687586,,,,
15.0,10.5,0.0,51.0,0.1776389184887244,0.5058254450902059,,,,
15.0,10.5,0.4487989505128276,51.0,0.18063080351056693,0.4082523014600597,,,,
15.0,10.5,0.5235987755982988,51.0,0.18092219733171866,0.3774318848246837,,,,
15.0,10.5,0.6283185307179586,51.0,0.1811950303020542,0.33090243785189977,,,,
15.0,10.5,0.7853981633974483,51.0,0.18129245194736626,0.25874414249375083,,,,
15.0,10.5,1.0471975511965976,51.0,0.1806570099939012,0.14939864701812675,,,,
15.0,10.5,1.5707963267948966,51.0,0.17737835805839436,0.053643266949634484,,,,
15.0,10.6,0.0,51.0,0.17342473591015314,0.514006390175272,,,,
15.0,10.6,0.4487989505128276,51.0,0.1762782721796332,0.4168212838770568,,,,
15.0,10.6,0.5235987755982988,51.0,0.17654972005830344,0.3860998677091379,,,,
15.0,10.6,0.6283185307179586,51.0,0.17680015251923736,0.3396953973064933,,,,
15.0,10.6,0.7853981633974483,51.0,0.17688147014244396,0.2674257848689849,,,,
15.0,10.6,1.0471975511965976,51.0,0.17626216292582395,0.15837544605846274,,,,
15.0,10.6,1.5707963267948966,51.0,0.17309696860723967,0.05796297139832012,,,,
15.0,10.7,0.0,51.0,0.16952148901648578,0.5220162347901406,,,,
15.0,10.7,0.4487989505128276,51.0,0.17223700394223315,0.4252544720075387,,,,
15.0,10.7,0.5235987755982988,51.0,0.17249399656002212,0.3946438738734023,,,,
15.0,10.7,0.6283185307179586,51.0,0.17272781364395473,0.3483836881928301,,,,
15.0,10.7,0.7853981633974483,51.0,0.17279240126104792,0.2762802016711995,,,,
15.0,10.7,1.0471975511965976,51.0,0.17217415542223752,0.16731947747650738,,,,
15.0,10.7,1.5707963267948966,51.0,0.16910951330397228,0.06680866878959245,,,,
15.0,10.8,0.0,51.0,0.1658635271186937,0.5298582859146184,,,,
15.0,10.8,0.4487989505128276,51.0,0.1684394075979099,0.4335484004613919,,,,
15.0,10.8,0.5235987755982988,51.0,0.16867893160047276,0.4030582566007701,,,,
15.0,10.8,0.6283185307179586,51.0,0.1688926279849639,0.356958450504596,,,,
15.0,10.8,0.7853981633974483,51.0,0.1689369198898029,0.2850483361575857,,,,
15.0,10.8,1.0471975511965976,51.0,0.16831822015334694,0.17623085191139864,,,,
15.0,10.8,1.5707963267948966,51.0,0.16535935552065215,0.07567371810098852,,,,
15.0,10.9,0.0,51.0,0.1624178820558589,0.537536000933254,,,,
15.0,10.9,0.4487989505128276,51.0,0.1648685073398558,0.4417056376998215,,,,
15.0,10.9,0.5235987755982988,51.0,0.1650931415781766,0.4113455285848545,,,,
15.0,10.9,0.6283185307179586,51.0,0.16529144075051427,0.3654218912470688,,,,
15.0,10.9,0.7853981633974483,51.0,0.16532569489592233,0.2937316495491713,,,,
15.0,10.9,1.0471975511965976,51.0,0.16471539140253294,0.18441668990016646,,,,
15.0,10.9,1.5707963267948966,51.0,0.16185702293930798,0.08454828038688461,,,,
15.0,11.0,0.0,51.0,0.1592151610954046,0.5450524182142957,,,,
15.0,11.0,0.4487989505128276,51.0,0.16153797499828862,0.4497270410872673,,,,
15.0,11.0,0.5235987755982988,51.0,0.16174540342719027,0.4195061752146633,,,,
15.0,11.0,0.6283185307179586,51.0,0.16192315732511248,0.3737728469553302,,,,
15.0,11.0,0.7853981633974483,51.0,0.16193966250977174,0.30232687721968304,,,,
15.0,11.0,1.0471975511965976,51.0,0.16132940676679572,0.1932468210927074,,,,
15.0,11.0,1.5707963267948966,51.0,0.15855372415284685,0.09342363880741787,,,,
15.0,11.1,0.0,51.0,0.15620564807667833,0.5524112825761012,,,,
15.0,11.1,0.4487989505128276,51.0,0.15841303767452314,0.457700721731717,,,,
15.0,11.1,0.5235987755982988,51.0,0.15860527488696785,0.4276532220034606,,,,
15.0,11.1,0.6283185307179586,51.0,0.15876506419344832,0.3820104925110728,,,,
15.0,11.1,0.7853981633974483,51.0,0.15876106587575575,0.3108319196425782,,,,
15.0,11.1,1.0471975511965976,51.0,0.15814199033024376,0.20202684667059967,,,,
15.0,11.1,1.5707963267948966,51.0,0.15544320373515194,0.10229142273254654,,,,
15.0,11.2,0.0,51.0,0.1534696350777583,0.5596158586038159,,,,
15.0,11.2,0.4487989505128276,51.0,0.15554237280862585,0.4641221892194476,,,,
15.0,11.2,0.5235987755982988,51.0,0.1557125688364831,0.433879039099128,,,,
15.0,11.2,0.6283185307179586,51.0,0.15584634239376086,0.390285941465912,,,,
15.0,11.2,0.7853981633974483,51.0,0.15581185272647075,0.3194502948247093,,,,
15.0,11.2,1.0471975511965976,51.0,0.15517914450043455,0.21075198112645604,,,,
15.0,11.2,1.5707963267948966,51.0,0.1525478107891958,0.11114480390318447,,,,
15.0,11.3,0.0,51.0,0.15104636571833194,0.5666692662591147,,,,
15.0,11.3,0.4487989505128276,51.0,0.15299065335221734,0.471758251350206,,,,
15.0,11.3,0.5235987755982988,51.0,0.15314282022432388,0.44168005512734704,,,,
15.0,11.3,0.6283185307179586,51.0,0.15325318601917876,0.3961713169026208,,,,
15.0,11.3,0.7853981633974483,51.0,0.15319257648082302,0.3277695486401937,,,,
15.0,11.3,1.0471975511965976,51.0,0.15253071757932735,0.21941715596233025,,,,
15.0,11.3,1.5707963267948966,51.0,0.1499616510200532,0.11997533956667135,,,,
15.0,11.4,0.0,51.0,0.1490994807499575,0.5735748277025947,,,,
15.0,11.4,0.4487989505128276,51.0,0.15092776577261366,0.4792643798637937,,,,
15.0,11.4,0.5235987755982988,51.0,0.15105809385178834,0.449357461136622,,,,
15.0,11.4,0.6283185307179586,51.0,0.15114659144571965,0.4040893217584013,,,,
15.0,11.4,0.7853981633974483,51.0,0.15107490202993418,0.3359921679687253,,,,
15.0,11.4,1.0471975511965976,51.0,0.15041885590319135,0.2282998473824461,,,,
15.0,11.4,1.5707963267948966,51.0,0.1479484961743581,0.12877720263474102,,,,
15.0,11.5,0.0,51.0,0.14764957484741478,0.5803357178228,,,,
15.0,11.5,0.4487989505128276,51.0,0.14940238439712378,0.4866417727364616,,,,
15.0,11.5,0.5235987755982988,51.0,0.14953517243609546,0.4569121926705678,,,,
15.0,11.5,0.6283185307179586,51.0,0.1496277954057568,0.4118943646756612,,,,
15.0,11.5,0.7853981633974483,51.0,0.1495545490695107,0.34411743125283506,,,,
15.0,11.5,1.0471975511965976,51.0,0.14891095845700314,0.236836260956046,,,,
15.0,11.5,1.5707963267948966,51.0,0.14647647265939098,0.1375443031740504,,,,
15.0,11.6,0.0,51.0,0.1464212038903207,0.5869552323937768,,,,
15.0,11.6,0.4487989505128276,51.0,0.14815999376418362,0.4938921970175815,,,,
15.0,11.6,0.5235987755982988,51.0,0.1482884519656431,0.4643451963579083,,,,
15.0,11.6,0.6283185307179586,51.0,0.1483749634156014,0.41958647603014143,,,,
15.0,11.6,0.7853981633974483,51.0,0.14829944919586885,0.34954729092297976,,,,
15.0,11.6,1.0471975511965976,51.0,0.14767016223766066,0.2453016877547873,,,,
15.0,11.6,1.5707963267948966,51.0,0.14528710470197814,0.14627161772861064,,,,
15.0,11.7,0.0,51.0,0.1454663058973779,0.5934364185708265,,,,
15.0,11.7,0.4487989505128276,51.0,0.1471800774794867,0.5010170290601722,,,,
15.0,11.7,0.5235987755982988,51.0,0.1473062548680157,0.4716573091692755,,,,
15.0,11.7,0.6283185307179586,51.0,0.14738968737160946,0.4271657436531796,,,,
15.0,11.7,0.7853981633974483,51.0,0.14731094461002234,0.3575019420567683,,,,
15.0,11.7,1.0471975511965976,51.0,0.14668357047326136,0.25369316373527223,,,,
15.0,11.7,1.5707963267948966,51.0,0.14434846194652087,0.15495381957601245,,,,
15.0,11.8,0.0,51.0,0.14473377488360947,0.5997823545195524,,,,
15.0,11.8,0.4487989505128276,51.0,0.1463706028767329,0.5080181602343194,,,,
15.0,11.8,0.5235987755982988,51.0,0.14648613073021596,0.4788501052393713,,,,
15.0,11.8,0.6283185307179586,51.0,0.14655820825958232,0.4346328317191964,,,,
15.0,11.8,0.7853981633974483,51.0,0.1464678872794897,0.3653572474562972,,,,
15.0,11.8,1.0471975511965976,51.0,0.14584033510121305,0.26200794749610884,,,,
15.0,11.8,1.5707963267948966,51.0,0.14355789001731373,0.163586458983511,,,,
15.0,11.9,0.0,51.0,0.14409641013387647,0.6059960898262017,,,,
15.0,11.9,0.4487989505128276,51.0,0.14567238383870454,0.5148970745518979,,,,
15.0,11.9,0.5235987755982988,51.0,0.14578308151268998,0.48592463570381,,,,
15.0,11.9,0.6283185307179586,51.0,0.1458494344389147,0.4419881673753589,,,,
15.0,11.9,0.7853981633974483,51.0,0.14575654390779025,0.3731126229338739,,,,
15.0,11.9,1.0471975511965976,51.0,0.1451368756886729,0.2702438589294528,,,,
15.0,11.9,1.5707963267948966,51.0,0.14290452487215627,0.1721652824762449,,,,
15.0,12.0,0.0,51.0,0.1437331755592443,0.6120806089063392,,,,
15.0,12.0,0.4487989505128276,51.0,0.1452016328499495,0.5216555501615503,,,,
15.0,12.0,0.5235987755982988,51.0,0.14529728667704908,0.4928820076412544,,,,
15.0,12.0,0.6283185307179586,51.0,0.14534634148312678,0.4492323662484345,,,,
15.0,12.0,0.7853981633974483,51.0,0.14523386629332266,0.38076783875347203,,,,
15.0,12.0,1.0471975511965976,51.0,0.1446028428771583,0.2755463593834955,,,,
15.0,12.0,1.5707963267948966,51.0,0.1424311521207382,0.1806864936346092,,,,
15.0,12.1,0.0,51.0,0.14334621940006567,0.6180387264234884,,,,
15.0,12.1,0.4487989505128276,51.0,0.14471433358917418,0.5282743587505848,,,,
15.0,12.1,0.5235987755982988,51.0,0.1447995607775387,0.4996783175573145,,,,
15.0,12.1,0.6283185307179586,51.0,0.1448368636375024,0.4563660743404954,,,,
15.0,12.1,0.7853981633974483,51.0,0.14471470741285875,0.3883224110380191,,,,
15.0,12.1,1.0471975511965976,51.0,0.14409884583182564,0.283650763881486,,,,
15.0,12.1,1.5707963267948966,51.0,0.14200771951870378,0.18914685628193964,,,,
15.0,12.2,0.0,51.0,0.14301097141721905,0.6238734153739163,,,,
15.0,12.2,0.4487989505128276,51.0,0.14430209950517128,0.5347984542227284,,,,
15.0,12.2,0.5235987755982988,51.0,0.14437602706772626,0.5064075693891407,,,,
15.0,12.2,0.6283185307179586,51.0,0.14440032077569318,0.4632910854742443,,,,
15.0,12.2,0.7853981633974483,51.0,0.14427218509665454,0.3957762482567184,,,,
15.0,12.2,1.0471975511965976,51.0,0.14369150127927585,0.29167201245265617,,,,
15.0,12.2,1.5707963267948966,51.0,0.1417456466745602,0.1975431353939412,,,,
15.0,12.3,0.0,51.0,0.14282234912529804,0.6295877986914691,,,,
15.0,12.3,0.4487989505128276,51.0,0.14397392957163488,0.5412075808840566,,,,
15.0,12.3,0.5235987755982988,51.0,0.14403798466352274,0.5130241927228513,,,,
15.0,12.3,0.6283185307179586,51.0,0.144058123485185,0.4702089717460053,,,,
15.0,12.3,0.7853981633974483,51.0,0.14394914765461972,0.4031296871124244,,,,
15.0,12.3,1.0471975511965976,51.0,0.1434068984629871,0.2996087598171279,,,,
15.0,12.3,1.5707963267948966,51.0,0.14157782080057912,0.20197292252034485,,,,
15.0,12.4,0.0,51.0,0.1426292645514931,0.6351844090320202,,,,
15.0,12.4,0.4487989505128276,51.0,0.14369464726842954,0.5475034489532155,,,,
15.0,12.4,0.5235987755982988,51.0,0.14377530000868596,0.5195295737197257,,,,
15.0,12.4,0.6283185307179586,51.0,0.143820056516959,0.4770195194578847,,,,
15.0,12.4,0.7853981633974483,51.0,0.14372736250029666,0.4101503031405373,,,,
15.0,12.4,1.0471975511965976,51.0,0.14319510925361933,0.3071597796030298,,,,
15.0,12.4,1.5707963267948966,51.0,0.14144477238889885,0.21027546430493552,,,,
15.0,12.5,0.0,51.0,0.14248813605458432,0.6406659743941128,,,,
15.0,12.5,0.4487989505128276,51.0,0.14357960468294634,0.5536879451923976,,,,
15.0,12.5,0.5235987755982988,51.0,0.14365329151631262,0.5259252355590978,,,,
15.0,12.5,0.6283185307179586,51.0,0.1436824757479436,0.4837235488553721,,,,
15.0,12.5,0.7853981633974483,51.0,0.14357420141238214,0.4170877435165099,,,,
15.0,12.5,1.0471975511965976,51.0,0.1430704111730253,0.3149230237867754,,,,
15.0,12.5,1.5707963267948966,51.0,0.1413552606007052,0.21850821704573328,,,,
15.0,12.6,0.0,51.0,0.14251790321719393,0.6460350790167345,,,,
15.0,12.6,0.4487989505128276,51.0,0.14356321984391784,0.5596724975791879,,,,
15.0,12.6,0.5235987755982988,51.0,0.14361401560255252,0.5320948509568644,,,,
15.0,12.6,0.6283185307179586,51.0,0.1436207457649847,0.4901637820780007,,,,
15.0,12.6,0.7853981633974483,51.0,0.14350636810199166,0.4241442833282838,,,,
15.0,12.6,1.0471975511965976,51.0,0.14300885796373622,0.32259886724209835,,,,
15.0,12.6,1.5707963267948966,51.0,0.14132145044379935,0.2266691102244742,,,,
15.0,12.7,0.0,51.0,0.14257686718265744,0.6512944885110973,,,,
15.0,12.7,0.4487989505128276,51.0,0.14352288825212345,0.5656398395780378,,,,
15.0,12.7,0.5235987755982988,51.0,0.1435608150399406,0.5382760758858162,,,,
15.0,12.7,0.6283185307179586,51.0,0.14355929923641775,0.4966582836259285,,,,
15.0,12.7,0.7853981633974483,51.0,0.14345563202127676,0.4311016591010229,,,,
15.0,12.7,1.0471975511965976,51.0,0.14297607161779086,0.3295807958686573,,,,
15.0,12.7,1.5707963267948966,51.0,0.14132949442750894,0.23475584427837656,,,,
15.0,12.8,0.0,51.0,0.14261212309740054,0.6564468713176468,,,,
15.0,12.8,0.4487989505128276,51.0,0.1434868352838489,0.5715013027865289,,,,
15.0,12.8,0.5235987755982988,51.0,0.14350674864026935,0.5443524582330115,,,,
15.0,12.8,0.6283185307179586,51.0,0.14353067103538036,0.5030499972938606,,,,
15.0,12.8,0.7853981633974483,51.0,0.14346478803588675,0.43796061663336855,,,,
15.0,12.8,1.0471975511965976,51.0,0.14297482197755673,0.3370862172223661,,,,
15.0,12.8,1.5707963267948966,51.0,0.1413700704753943,0.24276733762179306,,,,
15.0,12.9,0.0,51.0,0.14272680854775854,0.661494564895175,,,,
15.0,12.9,0.4487989505128276,51.0,0.1435991062679909,0.576327967995304,,,,
15.0,12.9,0.5235987755982988,51.0,0.14364704793625405,0.5503257315986764,,,,
15.0,12.9,0.6283185307179586,51.0,0.14366545918259455,0.5093401377005486,,,,
15.0,12.9,0.7853981633974483,51.0,0.1435573020137331,0.4447216875857405,,,,
15.0,12.9,1.0471975511965976,51.0,0.14303713214910505,0.3445026697706261,,,,
15.0,12.9,1.5707963267948966,51.0,0.14146048181208493,0.25070184310436433,,,,
15.0,13.0,0.0,51.0,0.1429028309812273,0.6664400432519971,,,,
15.0,13.0,0.4487989505128276,51.0,0.14379001277242787,0.5819969786866431,,,,
15.0,13.0,0.5235987755982988,51.0,0.14383027614919566,0.5550287812699802,,,,
15.0,13.0,0.6283185307179586,51.0,0.14382270499537608,0.5155296411078395,,,,
15.0,13.0,0.7853981633974483,51.0,0.14366865967131567,0.4513856589562998,,,,
15.0,13.0,1.0471975511965976,51.0,0.1431145765665283,0.35183003426935544,,,,
15.0,13.0,1.5707963267948966,51.0,0.14159694359176847,0.2585581252041819,,,,
15.0,13.1,0.0,51.0,0.14311214368771222,0.6712856602357187,,,,
15.0,13.1,0.4487989505128276,51.0,0.1439749345749389,0.5875658896358117,,,,
15.0,13.1,0.5235987755982988,51.0,0.14399957177035794,0.5608172933852442,,,,
15.0,13.1,0.6283185307179586,51.0,0.14396675995073235,0.5201324289940386,,,,
15.0,13.1,0.7853981633974483,51.0,0.14377532738140458,0.4579533715408785,,,,
15.0,13.1,1.0471975511965976,51.0,0.1432582222761322,0.3590681817051045,,,,
15.0,13.1,1.5707963267948966,51.0,0.14176438691188772,0.2663350229379507,,,,
15.0,13.2,0.0,51.0,0.1433323605502577,0.6760340139525508,,,,
15.0,13.2,0.4487989505128276,51.0,0.14415855954161072,0.5930364687631717,,,,
15.0,13.2,0.5235987755982988,51.0,0.1441720583985628,0.56650800202878,,,,
15.0,13.2,0.6283185307179586,51.0,0.1441197358091674,0.5261471120188326,,,,
15.0,13.2,0.7853981633974483,51.0,0.14388575073338164,0.4644255150202528,,,,
15.0,13.2,1.0471975511965976,51.0,0.14346272552365602,0.36621709817567627,,,,
15.0,13.2,1.5707963267948966,51.0,0.14194925685239534,0.27403170815315003,,,,
15.0,13.3,0.0,51.0,0.1435899572245731,0.6806870126175225,,,,
15.0,13.3,0.4487989505128276,51.0,0.14434739975878602,0.5984106804728226,,,,
15.0,13.3,0.5235987755982988,51.0,0.14434928191444374,0.5721022074457549,,,,
15.0,13.3,0.6283185307179586,51.0,0.14429471297663554,0.5320655355489757,,,,
15.0,13.3,0.7853981633974483,51.0,0.14413960195667816,0.46894245927574,,,,
15.0,13.3,1.0471975511965976,51.0,0.14365548344223045,0.37327691159401466,,,,
15.0,13.3,1.5707963267948966,51.0,0.1421572870883633,0.28164733619628035,,,,
15.0,13.4,0.0,51.0,0.14383024787713694,0.6852473935141087,,,,
15.0,13.4,0.4487989505128276,51.0,0.14456604338927653,0.6036900951990122,,,,
15.0,13.4,0.5235987755982988,51.0,0.1445779345227586,0.5776015815348232,,,,
15.0,13.4,0.6283185307179586,51.0,0.14454670946108922,0.5378895088607298,,,,
15.0,13.4,0.7853981633974483,51.0,0.1443996890721183,0.4752528221801761,,,,
15.0,13.4,1.0471975511965976,51.0,0.1438699873133226,0.3802477135236328,,,,
15.0,13.4,1.5707963267948966,51.0,0.1424063058858618,0.2891812446558735,,,,
15.0,13.5,0.0,51.0,0.14413105771659268,0.6897167742955017,,,,
15.0,13.5,0.4487989505128276,51.0,0.14486636022307078,0.6088766419218345,,,,
15.0,13.5,0.5235987755982988,51.0,0.14488565042698962,0.5830075657742454,,,,
15.0,13.5,0.6283185307179586,51.0,0.1448591860516628,0.5436202372223086,,,,
15.0,13.5,0.7853981633974483,51.0,0.14469956895558533,0.4814709029100986,,,,
15.0,13.5,1.0471975511965976,51.0,0.14412088734671008,0.3871298437617601,,,,
15.0,13.5,1.5707963267948966,51.0,0.14272310239989272,0.2966330032633434,,,,
15.0,13.6,0.0,51.0,0.14445249093653673,0.6940976096519799,,,,
15.0,13.6,0.4487989505128276,51.0,0.1451864145918038,0.6139719781176494,,,,
15.0,13.6,0.5235987755982988,51.0,0.145201483795853,0.5883218992373878,,,,
15.0,13.6,0.6283185307179586,51.0,0.14516292350639926,0.5492590715586005,,,,
15.0,13.6,0.7853981633974483,51.0,0.14496956553762655,0.4875974712362683,,,,
15.0,13.6,1.0471975511965976,51.0,0.1443266387363301,0.39392364034750776,,,,
15.0,13.6,1.5707963267948966,51.0,0.14303176188282407,0.30081494210057963,,,,
15.0,13.7,0.0,51.0,0.14478421007210254,0.6983919035929493,,,,
15.0,13.7,0.4487989505128276,51.0,0.14548554100632147,0.6189752820683048,,,,
15.0,13.7,0.5235987755982988,51.0,0.14549006987598334,0.5935429228065664,,,,
15.0,13.7,0.6283185307179586,51.0,0.14543329786439435,0.5548027993218541,,,,
15.0,13.7,0.7853981633974483,51.0,0.1452132661687501,0.4936278132354587,,,,
15.0,13.7,1.0471975511965976,51.0,0.1446251249808147,0.3985282822923677,,,,
15.0,13.7,1.5707963267948966,51.0,0.1433277190267855,0.308128528448572,,,,
15.0,13.8,0.0,51.0,0.14514560086521264,0.7026016824706047,,,,
15.0,13.8,0.4487989505128276,51.0,0.1458096527586402,0.6238933629980434,,,,
15.0,13.8,0.5235987755982988,51.0,0.1458069400089572,0.5986788990716879,,,,
