a,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
5.0,4.7,1.5707963267948966,51.0,0.14926738831339295,0.13679503409688948,3.0716150101433963e-07,8.758742502481577e-08,8.108408587783993e-07,-8.758742030463319e-08
5.0,4.8,0.0,51.0,0.15268938133457655,0.4668958565367436,-0.5972709600818467,0.36546251123505535,0.2965692488093121,-0.3654625112350601
5.0,4.8,0.4487989505128276,51.0,0.15552005250175405,0.4023900882389986,-0.5548103462607692,0.3913275381867164,0.261751567408775,-0.3913275381867137
5.0,4.8,0.5235987755982988,51.0,0.15565249891383615,0.3812560742109711,-0.5434135777252879,0.39882048430677264,0.2507460566581809,-0.3988204843067775
5.0,4.8,0.6283185307179586,51.0,0.1556558211880497,0.34859896298512116,-0.49676289949778774,0.3784585686417055,0.23279713834483118,-0.37845856864171673
5.0,4.8,0.7853981633974483,51.0,0.1552708588476751,0.3007107501359439,-0.4640543872107325,0.384188542955541,0.20136292166689995,-0.38418854295554616
5.0,4.8,1.0471975511965976,51.0,0.15372702103149638,0.21867401885878154,-0.4274550318052232,0.3903712385289882,0.15578319029907378,-0.39037123852899375
5.0,4.8,1.5707963267948966,51.0,0.14895592346731873,0.16960871012009068,2.1867761785328461e-07,1.0378567742979489e-07,8.390212305373442e-07,-1.0378567545784798e-07
5.0,4.9,0.0,51.0,0.1524554397658152,0.4947205085153506,-0.59284008484942,0.3581839876056965,0.2847524559881669,-0.3581839876057019
5.0,4.9,0.4487989505128276,51.0,0.1551497088086956,0.4317007547204743,-0.5554507276121268,0.3839548649183194,0.25346506970791505,-0.3839548649183196
5.0,4.9,0.5235987755982988,51.0,0.15528842944840746,0.4103521929913285,-0.5202654335708287,0.368890611330018,0.24053460829615075,-0.3688906113300085
5.0,4.9,0.6283185307179586,51.0,0.1553122351646806,0.37817603564312663,-0.49806695409614854,0.3736039482808635,0.22440446243563275,-0.37360394828086174
5.0,4.9,0.7853981633974483,51.0,0.15498437752554922,0.3261762371552051,-0.4681067527583277,0.38072636742827415,0.19899392189705684,-0.38072636742827803
5.0,4.9,1.0471975511965976,51.0,0.1535886934437746,0.2503749690173424,-0.36305614255880986,0.31635602229109905,0.1452224201955204,-0.31635602229111026
5.0,4.9,1.5707963267948966,51.0,0.14916474829768886,0.201272226375596,1.8131676756869518e-07,-5.967072914773996e-08,9.636751712014562e-07,5.967072013064734e-08
5.0,5.0,0.0,51.0,0.1528920153184617,0.5209226789740632,-0.5867734848399642,0.3505106104357252,0.27332225811914623,-0.35051061043572185
5.0,5.0,0.4487989505128276,51.0,0.155380427877909,0.45288900965705237,-0.5780868346036152,0.3923152194974477,0.24389391190121582,-0.3923152194974348
5.0,5.0,0.5235987755982988,51.0,0.15550363046828475,0.43000689445541196,-0.5559839433386796,0.3851961089482502,0.233448578723737,-0.38519610894824924
5.0,5.0,0.6283185307179586,51.0,0.1555158237265223,0.40736825844926494,-0.5007643642665074,0.3682533977413049,0.21874846395411635,-0.3682533977413005
5.0,5.0,0.7853981633974483,51.0,0.15519703884658567,0.3551844288271824,-0.46936155514016914,0.374687524414493,0.19178771646748238,-0.37468752441449865
5.0,5.0,1.0471975511965976,51.0,0.15387422073787313,0.2814316132995611,-0.3672814925407641,0.314741068128266,0.13910631851426714,-0.3147410681282805
5.0,5.0,1.5707963267948966,51.0,0.14971330114084974,0.23169784023679507,4.030262435068821e-08,-6.585692774105367e-08,1.000824417945502e-06,6.585692689277389e-08
5.0,5.1,0.0,51.0,0.15354275755232144,0.5455578530335156,-0.579369312688137,0.3425560284497384,0.26231017581413085,-0.34255602844974875
5.0,5.1,0.4487989505128276,51.0,0.15578409845216795,0.4784843163756822,-0.5582679270215999,0.36969232323277285,0.23345479277945083,-0.369692323232773
5.0,5.1,0.5235987755982988,51.0,0.15587944033263745,0.45673835310469313,-0.552260205709737,0.37840343701318696,0.22421256989497937,-0.3784034370131963
5.0,5.1,0.6283185307179586,51.0,0.15586221904701908,0.4233568454289486,-0.543779106664532,0.3914937575270116,0.21008982384892275,-0.3914937575270026
5.0,5.1,0.7853981633974483,51.0,0.15551704210429426,0.3848876136043605,-0.47246909444566465,0.3683564764363025,0.18750970447609128,-0.36835647643630354
5.0,5.1,1.0471975511965976,51.0,0.15419854774025782,0.3024630504391512,-0.3721352504936246,0.31368476309746196,0.14189315006288736,-0.3136847630974686
5.0,5.1,1.5707963267948966,51.0,0.1502803269427238,0.22852174367620642,2.1356888818806902e-07,-1.5196747363277474e-07,7.815105210191679e-07,1.5196748397866555e-07
5.0,5.2,0.0,51.0,0.15438177281793689,0.5686912722418656,-0.5708871424751861,0.3344172921371786,0.2517353254861605,-0.33441729213717486
5.0,5.2,0.4487989505128276,51.0,0.15631368873739054,0.5030806832214784,-0.5523330177507417,0.3621925616329303,0.22432196088725245,-0.3621925616329277
5.0,5.2,0.5235987755982988,51.0,0.1563773125468869,0.4817974578408991,-0.5471214501144824,0.3710037417694794,0.21551279732843215,-0.37100374176948336
5.0,5.2,0.6283185307179586,51.0,0.156331231977156,0.4491151546654573,-0.5398393103265662,0.38418132084434703,0.2020191590573753,-0.38418132084434775
5.0,5.2,0.7853981633974483,51.0,0.15598046347504047,0.39683964438433195,-0.5298906141109403,0.4039950020294889,0.1803466599218773,-0.4039950020294869
5.0,5.2,1.0471975511965976,51.0,0.15476360395622918,0.3302917855958173,-0.3734305964746706,0.3096035772773412,0.13649798369170937,-0.3096035772773388
5.0,5.2,1.5707963267948966,51.0,0.15124097106645723,0.25775025220215925,1.376759153357346e-07,-2.1800871750563e-07,8.326346254551413e-07,2.180087175351203e-07
5.0,5.3,0.0,51.0,0.15527127580527067,0.590394747774055,-0.5615512303360178,0.3261766438090263,0.2416067451895001,-0.32617664380902506
5.0,5.3,0.4487989505128276,51.0,0.15697136156139732,0.5261949110098441,-0.545297722043486,0.35427568122399933,0.21562168113127997,-0.35427568122399933
5.0,5.3,0.5235987755982988,51.0,0.15702251635911024,0.5053588233942344,-0.5408007078834196,0.36311433947177296,0.20724589100911017,-0.3631143394717607
5.0,5.3,0.6283185307179586,51.0,0.15697253649045878,0.4733523003131758,-0.5345897428037258,0.37628644812828854,0.1943872020487591,-0.37628644812828904
5.0,5.3,0.7853981633974483,51.0,0.15663580811585137,0.4223612051665357,-0.5262087062397273,0.395918659301891,0.17336434704971246,-0.39591865930188397
5.0,5.3,1.0471975511965976,51.0,0.15549387299792572,0.3591072829166039,-0.377109206408842,0.3058424741596616,0.13539947688699272,-0.3058424741596806
5.0,5.3,1.5707963267948966,51.0,0.15224774169287555,0.28573106948325805,1.192827605344185e-07,-2.4885245090804087e-07,8.506596040351762e-07,2.488524424772848e-07
5.0,5.4,0.0,51.0,0.15620713723745422,0.6107439422819723,-0.5515547041837665,0.31790253165138044,0.23192626285020307,-0.31790253165137894
5.0,5.4,0.4487989505128276,51.0,0.15768272567713143,0.5480617826645694,-0.5373085424635642,0.34600569149081173,0.20715940801476834,-0.34600569149080396
5.0,5.4,0.5235987755982988,51.0,0.15771061115203378,0.5277093757328731,-0.5334320217770737,0.35478951647562945,0.1991509630865162,-0.35478951647562534
5.0,5.4,0.6283185307179586,51.0,0.15762923023967088,0.4964366388783773,-0.5281476704935107,0.3678428794543918,0.18682810337957,-0.36784287945439736
5.0,5.4,0.7853981633974483,51.0,0.15729836800155608,0.4463642272020672,-0.4793395109754776,0.34725809760999293,0.16518615293964722,-0.3472580976099958
5.0,5.4,1.0471975511965976,51.0,0.15621144031651485,0.3667447169493568,-0.45069733465325107,0.36530580031582316,0.13039942052589223,-0.3653058003158226
5.0,5.4,1.5707963267948966,51.0,0.15324537127125543,0.3124790639680023,1.1789753559879323e-07,-2.7309972823463813e-07,8.338076981240922e-07,2.730997309303984e-07
5.0,5.5,0.0,51.0,0.15732672012426874,0.6298160544045891,-0.5410622117917041,0.30965165647253223,0.22268934179026062,-0.3096516564725153
5.0,5.5,0.4487989505128276,51.0,0.15862112433967868,0.5686266434426059,-0.528498199752624,0.3375260244719984,0.1989872327963832,-0.33752602447200575
5.0,5.5,0.5235987755982988,51.0,0.15863451389178854,0.5487505173042352,-0.5251434912173406,0.3461956380021676,0.19130112753828243,-0.34619563800215636
5.0,5.5,0.6283185307179586,51.0,0.1585487341289587,0.5182012945818201,-0.5206393364371731,0.3590497489980444,0.1794495184999861,-0.3590497489980533
5.0,5.5,0.7853981633974483,51.0,0.15820222468049733,0.4692655675306233,-0.47426495125069484,0.34129003501056554,0.1586825173684505,-0.34129003501057037
5.0,5.5,1.0471975511965976,51.0,0.15712958619674242,0.3913957055925626,-0.4479313314602465,0.35886078071936767,0.12490618290752199,-0.3588607807193695
5.0,5.5,1.5707963267948966,51.0,0.15432046673767322,0.3367699954807718,-7.926163094612582e-08,-1.967029347026833e-07,9.365182234277042e-07,1.9670294283506695e-07
5.0,5.6,0.0,51.0,0.1587267012972685,0.6476880820642521,-0.5302135301992501,0.30147004170901315,0.21388730539869166,-0.3014700417090104
5.0,5.6,0.4487989505128276,51.0,0.1598571776718694,0.588012586766425,-0.5192187793000911,0.3289563728393577,0.19123637712218608,-0.32895637283938095
5.0,5.6,0.5235987755982988,51.0,0.15984379628520978,0.5686211716703975,-0.5163405591320308,0.337472739448909,0.1838690518366909,-0.33747273944890976
5.0,5.6,0.6283185307179586,51.0,0.15971914287485267,0.5388097891639112,-0.4850582070220835,0.323556540163602,0.17154494437930462,-0.32355654016360313
5.0,5.6,0.7853981633974483,51.0,0.15931709942312308,0.49103746229165657,-0.4684652853407282,0.33474736413200173,0.15256890520497518,-0.33474736413200534
5.0,5.6,1.0471975511965976,51.0,0.15818690525176182,0.4149683211989244,-0.44415165323802497,0.35177778513226404,0.11980100579444031,-0.3517777851322598
5.0,5.6,1.5707963267948966,51.0,0.15554919308500575,0.3611191842906519,-1.0132559770479471e-07,-3.2578214232553693e-07,1.011511356061208e-06,3.257821522238691e-07
5.0,5.7,0.0,51.0,0.16007879759530474,0.6644357727620649,-0.5191262243352909,0.2933950475034282,0.20550790053413445,-0.2933950475034265
5.0,5.7,0.4487989505128276,51.0,0.16103492374397083,0.6062568537460827,-0.5095142097974812,0.32036097214064213,0.18383462204031517,-0.3203609721406471
5.0,5.7,0.5235987755982988,51.0,0.16098002160967034,0.5873456101749439,-0.4876762632957998,0.3097907835706821,0.17614699416101118,-0.3097907835706759
5.0,5.7,0.6283185307179586,51.0,0.1608017668729089,0.5582659322576301,-0.4772626991538999,0.31661944128666764,0.1649770586253085,-0.31661944128665903
5.0,5.7,0.7853981633974483,51.0,0.16032384740729236,0.5116495004086945,-0.46192853867506045,0.3277486080408759,0.1466944057335723,-0.32774860804088274
5.0,5.7,1.0471975511965976,51.0,0.15914071993429704,0.43737603592652935,-0.37573386040409124,0.28199657228013725,0.11116845343678819,-0.28199657228014025
5.0,5.7,1.5707963267948966,51.0,0.1566075457006063,0.38429654494147025,-7.3315112993598e-08,-5.029004689722713e-07,1.0569687280285845e-06,5.029004803598636e-07
5.0,5.8,0.0,51.0,0.16159021807806004,0.6801325588875214,-0.5078990800384818,0.28545593839762984,0.19753689801631286,-0.2854559383976216
5.0,5.8,0.4487989505128276,51.0,0.16217463868466706,0.6222967728758172,-0.48623512097916444,0.29831930254789235,0.17752464729980377,-0.29831930254790057
5.0,5.8,0.5235987755982988,51.0,0.16206667972215785,0.6034675157779028,-0.4798620731515529,0.30276361482512854,0.17101350935823892,-0.3027636148251293
5.0,5.8,0.6283185307179586,51.0,0.1618147469201319,0.5766302023232033,-0.4690149108881475,0.3094282683239592,0.1586944360894899,-0.3094282683239715
5.0,5.8,0.7853981633974483,51.0,0.16126646174282158,0.5311562532575552,-0.45480128600332353,0.320423883228345,0.14106400330160818,-0.32042388322834225
5.0,5.8,1.0471975511965976,51.0,0.16004759374794264,0.45866288816354206,-0.3716975632987334,0.2777748252544591,0.10680882048736043,-0.27777482525446345
5.0,5.8,1.5707963267948966,51.0,0.1580518773283938,0.4063462695353982,-1.375248147436267e-07,-5.56377420529372e-07,1.0841028678079939e-06,5.563774193523621e-07
5.0,5.9,0.0,51.0,0.16285873642290707,0.6948484499325354,-0.4966141959021574,0.2776758389381447,0.1899582881860104,-0.27767583893815884
5.0,5.9,0.4487989505128276,51.0,0.16322556020334833,0.634877417305722,-0.496622940981042,0.30563865300292403,0.17079836358776956,-0.30563865300292137
5.0,5.9,0.5235987755982988,51.0,0.1631086027099161,0.6201350275480746,-0.4706365590782072,0.29541344211967985,0.16454780449903642,-0.2954134421196785
5.0,5.9,0.6283185307179586,51.0,0.162871632566599,0.5918751383661587,-0.4621155854000201,0.30234703012561126,0.15486854189523158,-0.3023470301256192
5.0,5.9,0.7853981633974483,51.0,0.16238904381795524,0.5496136480170442,-0.4472114144862725,0.3128822043313483,0.13567874594049142,-0.31288220433135777
5.0,5.9,1.0471975511965976,51.0,0.1615597838560044,0.47887639791743486,-0.36704083449588165,0.2730287995932681,0.10262023147583257,-0.2730287995932696
5.0,5.9,1.5707963267948966,51.0,0.15987533959250658,0.4273167710821293,-1.7385874960182401e-07,-5.925042301747549e-07,1.049916552166726e-06,5.925042455747626e-07
5.0,6.0,0.0,51.0,0.16393571416167774,0.7086504817152258,-0.48533976154653624,0.27007201117720736,0.18275535598239195,-0.2700720111772008
5.0,6.0,0.4487989505128276,51.0,0.1643000815551132,0.6502845071237686,-0.4865704573551333,0.29821009010820004,0.16438823943939412,-0.2982100901082109
5.0,6.0,0.5235987755982988,51.0,0.1642287508741165,0.6313633064257334,-0.486899000917159,0.30737722992550315,0.15838085355267376,-0.30737722992549266
5.0,6.0,0.6283185307179586,51.0,0.16405107994831364,0.6023166981208298,-0.4872624804765437,0.3214152674733993,0.14906057495851166,-0.321415267473413
5.0,6.0,0.7853981633974483,51.0,0.1637193424082304,0.5640225181718508,-0.4417804820325362,0.3055963439016264,0.13373470989304168,-0.3055963439016175
5.0,6.0,1.0471975511965976,51.0,0.1629727391312936,0.49806668266780707,-0.36187663655249863,0.2678765006715439,0.09860721967239942,-0.26787650067154745
5.0,6.0,1.5707963267948966,51.0,0.16136474393158828,0.4324680379890036,2.2221081047955893e-07,-6.834507892562042e-07,6.179778285309977e-07,6.834508022197927e-07
5.0,6.1,0.0,51.0,0.16511111129632955,0.7216016652575619,-0.4741313770426842,0.2626572046198647,0.17591064108794197,-0.26265720461986397
5.0,6.1,0.4487989505128276,51.0,0.16551529747618254,0.6648031711487034,-0.47642027147243615,0.29079927237156955,0.1582830135529325,-0.290799272371576
5.0,6.1,0.5235987755982988,51.0,0.1654389405957387,0.6463826598378889,-0.47708754220093513,0.2999118748606406,0.1525029742518428,-0.2999118748606492
5.0,6.1,0.6283185307179586,51.0,0.1652779752287476,0.6180973248218179,-0.4779672297184272,0.31382133804230244,0.14351947890642763,-0.3138213380423117
5.0,6.1,0.7853981633974483,51.0,0.16490581103115035,0.5827607161764767,-0.43038940495116684,0.2977146538083754,0.1284002269682722,-0.2977146538083702
5.0,6.1,1.0471975511965976,51.0,0.1641888586384901,0.5162841770056399,-0.35630550937737276,0.2624198522079513,0.09477077564091199,-0.2624198522079518
5.0,6.1,1.5707963267948966,51.0,0.16250242798208867,0.4522419961546824,2.4527881123045936e-07,-7.133677015500398e-07,6.484424599627952e-07,7.133677024035237e-07
5.0,6.2,0.0,51.0,0.16651952550500282,0.7337613795406173,-0.4630346021172638,0.2554404597427204,0.16940671421169032,-0.2554404597427192
5.0,6.2,0.4487989505128276,51.0,0.1668721131527419,0.6784899580591127,-0.466235956790809,0.2834469662219164,0.15247046110367446,-0.2834469662219062
5.0,6.2,0.5235987755982988,51.0,0.16676664586123024,0.6605579111227904,-0.46719454760124823,0.2924707276805593,0.1469036660067029,-0.2924707276805678
5.0,6.2,0.6283185307179586,51.0,0.16653560103735335,0.6342885486709693,-0.46642506640437986,0.3061370299091733,0.13807808493221085,-0.3061370299091908
