a,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
15.0,9.5,0.5235987755982988,51.0,0.251924058060648,0.2863636147413404,-0.15646330759142227,0.13243505011094803,0.09411168590926752,-0.13243505011095646
15.0,9.5,0.6283185307179586,51.0,0.2525024375889671,0.24058014548926465,-0.14042679354299853,0.13699120510017868,0.08158508441577621,-0.13699120510019724
15.0,9.5,0.7853981633974483,51.0,0.25288621574650444,0.16986622068249727,-0.12327292856802012,0.14208668341946795,0.06292464899666442,-0.14208668341944242
15.0,9.5,1.0471975511965976,51.0,0.2522506437055837,0.06406278093407311,-0.052172381553707674,0.08265469756544386,0.035604489692389746,-0.0826546975654383
15.0,9.5,1.5707963267948966,51.0,0.2475041179186563,-0.03038510115366585,7.431238546184993e-07,1.7109814495763764e-08,9.152359292160378e-07,-1.7109817746635558e-08
15.0,9.6,0.0,51.0,0.2366654331926715,0.42394362156424986,-0.22508420528087572,0.11757929663675369,0.12892834944205853,-0.117579296636758
15.0,9.6,0.4487989505128276,51.0,0.24149903341165452,0.3267539207276004,-0.1721429269496768,0.12973485613991093,0.10147975443728285,-0.1297348561398814
15.0,9.6,0.5235987755982988,51.0,0.24202432252004447,0.2962189137493744,-0.1594500016423985,0.13311349831255914,0.09314885208543697,-0.13311349831256764
15.0,9.6,0.6283185307179586,51.0,0.2425620940860056,0.2502886776255011,-0.14370843137248024,0.13757920937960838,0.0808898460852395,-0.13757920937962181
15.0,9.6,0.7853981633974483,51.0,0.24290660398888012,0.17926512542392747,-0.12694066905824927,0.1425366964059341,0.06258625597892192,-0.14253669640592145
15.0,9.6,1.0471975511965976,51.0,0.24226895226527803,0.07245445784415469,-0.05425354433645334,0.08358480247619869,0.035209887991215674,-0.0835848024761946
15.0,9.6,1.5707963267948966,51.0,0.2377110093557896,-0.02255031536487697,8.188701183277358e-07,-9.905427991729887e-09,9.577471575901355e-07,9.905467321380534e-09
15.0,9.7,0.0,51.0,0.22780486914228684,0.4338144638321443,-0.22668523880010463,0.11826248646609136,0.12711321096566452,-0.11826248646608309
15.0,9.7,0.4487989505128276,51.0,0.23237841327648795,0.3365534640196905,-0.17468483704837806,0.13033381686707285,0.1003271923322664,-0.13033381686707526
15.0,9.7,0.5235987755982988,51.0,0.2328704968809685,0.30596528741044104,-0.16221835949005592,0.13365721431816033,0.09218347690268314,-0.1336572143181929
15.0,9.7,0.6283185307179586,51.0,0.2333697850441156,0.25992447620083825,-0.14677235484383952,0.13802999687636852,0.08018532177174525,-0.13802999687635517
15.0,9.7,0.7853981633974483,51.0,0.23367997355753095,0.18865047164919166,-0.13039219600854465,0.14284803070180058,0.062230646188801475,-0.1428480307018284
15.0,9.7,1.0471975511965976,51.0,0.2330431143335395,0.08124453605101628,-0.056372724640088336,0.08449317391943847,0.03521281160956022,-0.08449317391944935
15.0,9.7,1.5707963267948966,51.0,0.2286605397464725,-0.014541776065337898,8.581299333950548e-07,-6.957589858413993e-08,9.832496686724285e-07,6.957588992093089e-08
15.0,9.8,0.0,51.0,0.2196263663177369,0.4434845579606047,-0.2280858614841039,0.11884722820811705,0.12532043199318005,-0.11884722820812119
15.0,9.8,0.4487989505128276,51.0,0.22395392492212118,0.3462185773779848,-0.17701515116549216,0.1308076782268917,0.09917845930832722,-0.13080767822690179
15.0,9.8,0.5235987755982988,51.0,0.22441335310105204,0.31559921010184766,-0.16477356313951658,0.134072282863166,0.09121697094977632,-0.1340722828631886
15.0,9.8,0.6283185307179586,51.0,0.22487630782817328,0.26928181895071485,-0.14938841466295066,0.1383223674538961,0.07919836630326646,-0.13832236745392787
15.0,9.8,0.7853981633974483,51.0,0.2251507318148196,0.1977460607019342,-0.08060676914020624,0.09019868908399309,0.06098484321925007,-0.09019868908393737
15.0,9.8,1.0471975511965976,51.0,0.22451109877321385,0.0901025480161524,-0.058429018992536254,0.08533031612576572,0.035196273237539974,-0.08533031612576114
15.0,9.8,1.5707963267948966,51.0,0.2202910068854012,-0.006378143558149016,9.201510009076985e-07,-8.505128017838315e-08,8.771330318934831e-07,8.505126141214459e-08
15.0,9.9,0.0,51.0,0.2120926733694537,0.4529572480623867,-0.22929659099885663,0.11933890750377718,0.12355048147576828,-0.11933890750379691
15.0,9.9,0.4487989505128276,51.0,0.21619001657712267,0.35395237507159283,-0.21062836301847251,0.15736547219987648,0.09813155231284082,-0.15736547219984992
15.0,9.9,0.5235987755982988,51.0,0.21661961603487684,0.32286495565983353,-0.20651053195260405,0.16782391360001814,0.0903749502633424,-0.16782391359999996
15.0,9.9,0.6283185307179586,51.0,0.21704704293631452,0.2787506383057613,-0.15201529634753963,0.13851552578824278,0.0784765794999698,-0.13851552578824286
15.0,9.9,0.7853981633974483,51.0,0.2172896050335313,0.20706966313041228,-0.08255915420353205,0.09136562344089036,0.06058909431603249,-0.09136562344089458
15.0,9.9,1.0471975511965976,51.0,0.21664679460654018,0.09901163710680824,-0.06041631505800717,0.0860927429791622,0.03516031454535748,-0.08609274297915555
15.0,9.9,1.5707963267948966,51.0,0.2125820717555834,0.0019197372033771518,5.022835430478628e-07,-1.9168594409674222e-08,1.2113432086144002e-06,1.9168563628740865e-08
15.0,10.0,0.0,51.0,0.20516946838381123,0.4622356508377055,-0.23032748087853677,0.11974256440762009,0.12180385934062454,-0.11974256440764651
15.0,10.0,0.4487989505128276,51.0,0.20906262954265126,0.3633468942561045,-0.21301242654102992,0.15739456224955056,0.09699129483356535,-0.1573945622495719
15.0,10.0,0.5235987755982988,51.0,0.20946699533378804,0.3322666956525682,-0.20927702697978579,0.16775499745248884,0.08940705071541487,-0.16775499745248237
15.0,10.0,0.6283185307179586,51.0,0.2098671408683135,0.2854981898279322,-0.1634791455367133,0.14024170960281923,0.07782679474789657,-0.1402417096028114
15.0,10.0,0.7853981633974483,51.0,0.21008606669472119,0.2163524361262098,-0.08442188243329805,0.09243289515001998,0.06018108519338483,-0.09243289515001933
15.0,10.0,1.0471975511965976,51.0,0.20944739640197466,0.10795961769878186,-0.06233102380206336,0.0867783548184532,0.03510664047011384,-0.08677835481844562
15.0,10.0,1.5707963267948966,51.0,0.2055312736226034,0.010335376979875556,5.175069550935815e-07,-7.042462593989662e-08,1.1857228437893918e-06,7.042458339406865e-08
15.0,10.1,0.0,51.0,0.19879122182466266,0.47132275789501266,-0.23118807715205483,0.12006314251585141,0.12008069153950145,-0.12006314251586703
15.0,10.1,0.4487989505128276,51.0,0.2024883168165758,0.3726046789702343,-0.21516608035363527,0.15730818905674854,0.09585694514964162,-0.1573081890567708
15.0,10.1,0.5235987755982988,51.0,0.20286698460306318,0.3415497690720854,-0.21179786811308884,0.16756304472331263,0.08844029796954385,-0.16756304472330308
15.0,10.1,0.6283185307179586,51.0,0.20323863174297205,0.2947915318940813,-0.16600378711041716,0.14103464738084026,0.07708967524991932,-0.14103464738086452
15.0,10.1,0.7853981633974483,51.0,0.2034269138047551,0.22558663245476607,-0.08619478778263641,0.09340085309658826,0.0597619537341591,-0.09340085309660229
15.0,10.1,1.0471975511965976,51.0,0.20278924669977944,0.11693469550732832,-0.06416986990076508,0.08738575646100105,0.035036491128435696,-0.08738575646099661
15.0,10.1,1.5707963267948966,51.0,0.19901097295178677,0.01885238434968417,4.51829189632158e-07,-1.2849990796426347e-07,1.1603260425069805e-06,1.284998837371154e-07
15.0,10.2,0.0,51.0,0.19286139765528434,0.4802220831564399,-0.23188789166848994,0.1203053324221043,0.1183813102865922,-0.12030533242211158
15.0,10.2,0.4487989505128276,51.0,0.19636211466390407,0.3817247736082872,-0.19168829709600066,0.1317650376108231,0.09452087914205261,-0.13176503761080033
15.0,10.2,0.5235987755982988,51.0,0.19671565944214053,0.3507120047096625,-0.18152658235716093,0.13571894230010217,0.08720128591208831,-0.13571894230011308
15.0,10.2,0.6283185307179586,51.0,0.19705864249316946,0.3039902306955378,-0.16835761918021333,0.14169659279077046,0.07634895094884941,-0.14169659279076327
15.0,10.2,0.7853981633974483,51.0,0.19722021072193813,0.23154561072275945,-0.1528099401711226,0.1504119308755881,0.059916855529756,-0.15041193087559335
15.0,10.2,1.0471975511965976,51.0,0.19658585566076442,0.12592511695229913,-0.0659299663949672,0.08791451237047518,0.03495075281165833,-0.08791451237047056
15.0,10.2,1.5707963267948966,51.0,0.19294941395479856,0.027455525871904196,4.249421644963308e-07,-1.6352063894956026e-07,1.1480861264538804e-06,1.6352061898462777e-07
15.0,10.3,0.0,51.0,0.18733288958815864,0.4889367351624738,-0.23243542997064198,0.12047354465496948,0.11670597396715818,-0.12047354465495431
15.0,10.3,0.4487989505128276,51.0,0.19065119549833326,0.3906950672365299,-0.19325593524861723,0.13226923179363234,0.09340676832121102,-0.13226923179361738
15.0,10.3,0.5235987755982988,51.0,0.19098245896926286,0.35971475915991347,-0.18337621075001043,0.13625277450318837,0.0862684868007604,-0.1362527745031842
15.0,10.3,0.6283185307179586,51.0,0.19130072818780108,0.31309109090049864,-0.17054251438508408,0.1422312365459318,0.0756059495388676,-0.14223123654591244
15.0,10.3,0.7853981633974483,51.0,0.19143975905566907,0.24067403555176975,-0.15549109727149846,0.150884940262837,0.059477882497189834,-0.15088494026282603
15.0,10.3,1.0471975511965976,51.0,0.19081136899941176,0.13492059826530667,-0.06760970772374142,0.08836494356538592,0.034850602023106754,-0.0883649435653637
15.0,10.3,1.5707963267948966,51.0,0.18730345621679872,0.036130550775641125,4.254521172742526e-07,-2.227952921093207e-07,1.153769183277087e-06,2.227952874255673e-07
15.0,10.4,0.0,51.0,0.1822531641737967,0.4974700945892251,-0.23283915562922228,0.12057206289516074,0.11505477929387097,-0.1205720628951365
15.0,10.4,0.4487989505128276,51.0,0.18539065525135873,0.3995412071325354,-0.19465260973430198,0.13266071315010342,0.09228833741938722,-0.13266071315009698
15.0,10.4,0.5235987755982988,51.0,0.1856999496784447,0.3686335520813186,-0.1850354023998482,0.13666840845295553,0.08530307090228594,-0.13666840845296108
15.0,10.4,0.6283185307179586,51.0,0.1859912991846823,0.3219970579237181,-0.17262255139605742,0.14264334489056,0.07494419147206927,-0.14264334489053948
15.0,10.4,0.7853981633974483,51.0,0.18610443944256772,0.249739492498086,-0.15800342296282885,0.15123312102565004,0.059030140401343294,-0.15123312102565267
15.0,10.4,1.0471975511965976,51.0,0.18546577418262583,0.14391130212471626,-0.06920766722705696,0.08873795039899499,0.034736932667835015,-0.08873795039899365
15.0,10.4,1.5707963267948966,51.0,0.1820671006372201,0.044863994234687586,5.607401730427924e-07,-3.052495238867192e-07,1.1887842514402133e-06,3.052495085829887e-07
15.0,10.5,0.0,51.0,0.1776389184887244,0.5058254450902059,-0.23310747420498726,0.12060503507852752,0.11342781423059868,-0.1206050350785098
15.0,10.5,0.4487989505128276,51.0,0.18063080351056693,0.4082523014600597,-0.19590082443327794,0.13294597466330596,0.09118465078221892,-0.132945974663293
15.0,10.5,0.5235987755982988,51.0,0.18092219733171866,0.3774318848246837,-0.18654314695205865,0.1369718709407957,0.08434968072587957,-0.1369718709407719
15.0,10.5,0.6283185307179586,51.0,0.1811950303020542,0.33090243785189977,-0.17448618498261828,0.1429375715940201,0.07420342970894307,-0.14293757159400872
15.0,10.5,0.7853981633974483,51.0,0.18129245194736626,0.25874414249375083,-0.16035407182979594,0.15146090824037456,0.05858703990393884,-0.1514609082403457
15.0,10.5,1.0471975511965976,51.0,0.18065700999390116,0.14939864701812677,-0.14970947030277904,0.1606007674052054,0.03537421330866264,-0.1606007674052264
15.0,10.5,1.5707963267948966,51.0,0.17737835805839436,0.05364326694963448,4.197275412336221e-07,-3.190327224449063e-07,1.1431029365185745e-06,3.190327256194503e-07
15.0,10.6,0.0,51.0,0.17342473591015317,0.514006390175272,-0.23324818953094134,0.12057636945096073,0.1118251317247026,-0.12057636945093975
15.0,10.6,0.4487989505128276,51.0,0.1762782721796332,0.4168212838770568,-0.1969959471768176,0.13312953207807365,0.09008472089627302,-0.13312953207808348
15.0,10.6,0.5235987755982988,51.0,0.17654972005830344,0.3860998677091379,-0.18789151075354102,0.13716715194348614,0.08339491541336871,-0.13716715194349616
15.0,10.6,0.6283185307179586,51.0,0.17680015251923736,0.3396953973064933,-0.17618414707650015,0.14311794907960712,0.07345288390416749,-0.1431179490795994
15.0,10.6,0.7853981633974483,51.0,0.176881470142444,0.26742578486898494,-0.16266458548903714,0.15157240657366083,0.058335576318213594,-0.15157240657363216
15.0,10.6,1.0471975511965976,51.0,0.17626216292582395,0.15837544605846274,-0.1525667756188124,0.16058442602776174,0.03522474632963836,-0.1605844260277734
15.0,10.6,1.5707963267948966,51.0,0.17309696860723967,0.057962971398320115,4.872387684741464e-07,-3.679352748690856e-07,1.1978541021226679e-06,3.679352623860155e-07
15.0,10.7,0.0,51.0,0.16952148901648578,0.5220162347901406,-0.23326852222720593,0.120489689628266,0.11024693472573732,-0.12048968962826015
15.0,10.7,0.4487989505128276,51.0,0.17223700394223315,0.42525447200753874,-0.19794780742777587,0.13321727470466985,0.0889918595732614,-0.13321727470466904
15.0,10.7,0.5235987755982988,51.0,0.17249399656002212,0.3946438738734023,-0.18909126922144365,0.13726044608566146,0.082442049572294,-0.13726044608566149
15.0,10.7,0.6283185307179586,51.0,0.17272781364395473,0.3483836881928301,-0.17772562014457888,0.1431901136780029,0.07269798751020276,-0.1431901136779907
15.0,10.7,0.7853981633974483,51.0,0.17279240126104792,0.2762802016711995,-0.16467955847971813,0.15156907820849655,0.057853534436513546,-0.15156907820848964
15.0,10.7,1.0471975511965976,51.0,0.17217415542223752,0.16731947747650738,-0.15524570856792597,0.16044980024049846,0.035073780342925506,-0.1604498002405148
15.0,10.7,1.5707963267948966,51.0,0.16910951330397228,0.06680866878959245,4.166963727438022e-07,-3.6696454977502846e-07,1.2451526109342852e-06,3.6696454978890625e-07
15.0,10.8,0.0,51.0,0.1658635271186937,0.5298582859146184,-0.23317593938754466,0.12034858694899968,0.10869308798201899,-0.12034858694899653
15.0,10.8,0.4487989505128276,51.0,0.1684394075979099,0.4335484004613919,-0.19876369962268683,0.13321436172164217,0.08791269555373787,-0.1332143617216181
15.0,10.8,0.5235987755982988,51.0,0.16867893160047276,0.4030582566007701,-0.19014999399356852,0.13725719439476636,0.08149934122268825,-0.1372571943947653
15.0,10.8,0.6283185307179586,51.0,0.1688926279849639,0.35695845050459596,-0.1791178694226888,0.14315955801984856,0.07194936782245065,-0.14315955801985591
15.0,10.8,0.7853981633974483,51.0,0.1689369198898029,0.28504833615758574,-0.1665345532349898,0.15145809856167092,0.0573730389615076,-0.15145809856165846
15.0,10.8,1.0471975511965976,51.0,0.16831822015334696,0.17623085191139864,-0.15774520182478455,0.16020103873006283,0.03491174716455814,-0.16020103873005295
15.0,10.8,1.5707963267948966,51.0,0.16535935552065217,0.07567371810098852,4.2007430878926444e-07,-4.148555416555455e-07,1.2540160253971672e-06,4.148555514185692e-07
15.0,10.9,0.0,51.0,0.1624178820558589,0.537536000933254,-0.23297694708858194,0.1201564517368554,0.10716346599617194,-0.12015645173684608
15.0,10.9,0.4487989505128276,51.0,0.1648685073398558,0.4417056376998215,-0.1994494050143152,0.1331264099591048,0.08684379264265435,-0.13312640995909253
15.0,10.9,0.5235987755982988,51.0,0.1650931415781766,0.4113455285848545,-0.19107186695796144,0.137162717798202,0.08056352994299472,-0.13716271779817202
15.0,10.9,0.6283185307179586,51.0,0.16529144075051427,0.3654218912470688,-0.18036454456701181,0.14303168182224674,0.07120252663396384,-0.14303168182222678
15.0,10.9,0.7853981633974483,51.0,0.16532569489592233,0.2937316495491713,-0.16823132242715524,0.15124443797045994,0.0568878913207114,-0.1512444379704461
15.0,10.9,1.0471975511965976,51.0,0.16471539140253294,0.1844166899001665,-0.08903733420423154,0.0893765253754663,0.03454255180957451,-0.08937652537548928
15.0,10.9,1.5707963267948966,51.0,0.16185702293930798,0.08454828038688461,5.851344570331762e-07,-4.937798275365946e-07,1.2077520509636575e-06,4.937798254341097e-07
15.0,11.0,0.0,51.0,0.1592151610954046,0.5450524182142957,-0.23267780602837562,0.11991665003753046,0.10565772620753629,-0.11991665003752634
15.0,11.0,0.4487989505128276,51.0,0.16153797499828862,0.4497270410872673,-0.2000102281046531,0.1329586266158766,0.08578561087069349,-0.13295862661587188
15.0,11.0,0.5235987755982988,51.0,0.16174540342719027,0.41950617521466327,-0.19186174877215298,0.1369824440616612,0.079635194426607,-0.13698244406163979
15.0,11.0,0.6283185307179586,51.0,0.16192315732511248,0.3737728469553302,-0.1814702285620362,0.1428119489768578,0.07045809270742079,-0.14281194897684896
15.0,11.0,0.7853981633974483,51.0,0.16193966250977176,0.30232687721968304,-0.16977382538298535,0.15093342122837833,0.05639872037094631,-0.15093342122839928
15.0,11.0,1.0471975511965976,51.0,0.16132940676679572,0.1932468210927074,-0.09032197841161979,0.08992091607624081,0.034365065869765433,-0.08992091607621065
15.0,11.0,1.5707963267948966,51.0,0.15855372415284685,0.09342363880741787,5.632589327904391e-07,-5.634468938052473e-07,1.2005673831641314e-06,5.634469059760672e-07
15.0,11.1,0.0,51.0,0.15620564807667833,0.5524112825761012,-0.23228469134254004,0.11963209608037856,0.10417594756358874,-0.1196320960803674
15.0,11.1,0.4487989505128276,51.0,0.15841303767452314,0.45770072173171705,-0.2005947355476272,0.13272546802222687,0.08486294028674207,-0.13272546802220478
15.0,11.1,0.5235987755982988,51.0,0.15860527488696785,0.4276532220034606,-0.19269736266130189,0.13673406809135835,0.07887471676724836,-0.13673406809134492
15.0,11.1,0.6283185307179586,51.0,0.15876506419344832,0.3820104925110728,-0.1824402584705999,0.14250576525212205,0.06971659009871298,-0.14250576525211303
15.0,11.1,0.7853981633974483,51.0,0.15876106587575575,0.3108319196425782,-0.17116640129888933,0.15053032887609938,0.05590631984458811,-0.15053032887608997
15.0,11.1,1.0471975511965976,51.0,0.15814199033024376,0.20202684667059972,-0.09153546464084551,0.09039590017495985,0.034179141494183725,-0.09039590017496503
15.0,11.1,1.5707963267948966,51.0,0.15544320373515194,0.10229142273254654,5.304369245437424e-07,-6.138434111291335e-07,1.2067743342444176e-06,6.138434201566345e-07
15.0,11.2,0.0,51.0,0.1534696350777583,0.5596158586038159,-0.23180403426785273,0.11930566980505376,0.10271818650322556,-0.11930566980507379
15.0,11.2,0.4487989505128276,51.0,0.15554237280862585,0.4641221892194476,-0.23070193973030642,0.1576998809697084,0.08403344028115994,-0.15769988096970627
15.0,11.2,0.5235987755982988,51.0,0.1557125688364831,0.43387903909912795,-0.2309465828733239,0.168982984845217,0.07822787245573824,-0.16898298484521074
15.0,11.2,0.6283185307179586,51.0,0.15584634239376083,0.390285941465912,-0.18348501958080968,0.14213477371777195,0.0691895581232783,-0.14213477371778158
15.0,11.2,0.7853981633974483,51.0,0.15581185272647075,0.3194502948247093,-0.17263531135294718,0.15006249538649874,0.055693462412523084,-0.15006249538647906
15.0,11.2,1.0471975511965976,51.0,0.15517914450043455,0.210751981126456,-0.09267824331442756,0.09080235102965598,0.033985673072967876,-0.09080235102962991
15.0,11.2,1.5707963267948966,51.0,0.1525478107891958,0.11114480390318447,5.205424320683938e-07,-6.718816526821159e-07,1.171843024625266e-06,6.718816571993358e-07
15.0,11.3,0.0,51.0,0.15104636571833194,0.5666692662591147,-0.23124094579380858,0.11894022096339321,0.10128401788961854,-0.11894022096340529
15.0,11.3,0.4487989505128276,51.0,0.15299065335221734,0.471758251350206,-0.23108132102246778,0.15713132863721418,0.08300751022603986,-0.15713132863723048
15.0,11.3,0.5235987755982988,51.0,0.15314282022432388,0.441680055127347,-0.2316102368757576,0.16834982776739338,0.07732086884887615,-0.16834982776742213
15.0,11.3,0.6283185307179586,51.0,0.15325318601917876,0.3961713169026208,-0.23288256731324647,0.18437771274238962,0.06880350936928084,-0.18437771274240566
15.0,11.3,0.7853981633974483,51.0,0.15319257648082302,0.3277695486401937,-0.17374842314424666,0.14949144094891134,0.05519674280647724,-0.14949144094892172
15.0,11.3,1.0471975511965976,51.0,0.15253071757932735,0.21941715596233025,-0.09375040014784584,0.09114152049866862,0.033784773267984736,-0.09114152049866217
15.0,11.3,1.5707963267948966,51.0,0.1499616510200532,0.11997533956667136,9.137454919615207e-07,-9.57636659429384e-07,1.5174177305649073e-06,9.5763666773524e-07
15.0,11.4,0.0,51.0,0.1490994807499575,0.5735748277025947,-0.2306008993841459,0.11853830550922714,0.09987333725526779,-0.11853830550922206
15.0,11.4,0.4487989505128276,51.0,0.15092776577261366,0.4792643798637937,-0.23133475407163137,0.15649509185980381,0.08199318733996967,-0.15649509185980162
15.0,11.4,0.5235987755982988,51.0,0.15105809385178837,0.449357461136622,-0.23213392729380394,0.1676415157339606,0.07642221535453153,-0.16764151573394365
15.0,11.4,0.6283185307179586,51.0,0.15114659144571965,0.4040893217584013,-0.2338074250637146,0.18356989869196105,0.06806989141825358,-0.18356989869196275
15.0,11.4,0.7853981633974483,51.0,0.15107490202993418,0.33599216796872533,-0.1195127668523495,0.09444314566461397,0.054283777292859804,-0.09444314566461118
15.0,11.4,1.0471975511965976,51.0,0.15041885590319137,0.22829984738244613,-0.09495206137022086,0.09144274494820698,0.033945497535044104,-0.09144274494818806
15.0,11.4,1.5707963267948966,51.0,0.1479484961743581,0.12877720263474102,9.55260455511725e-07,-1.1276531210885343e-06,1.5693239638556178e-06,1.1276531130463563e-06
15.0,11.5,0.0,51.0,0.14764957484741478,0.5803357178228,-0.22988899633748267,0.1181024953572542,0.09848579885603401,-0.11810249535726339
15.0,11.5,0.4487989505128276,51.0,0.14940238439712378,0.4866417727364616,-0.23146817704643532,0.15579581651722868,0.0809907859370925,-0.15579581651722263
15.0,11.5,0.5235987755982988,51.0,0.14953517243609543,0.4569121926705678,-0.2325235316145052,0.16686323434029862,0.07553212444551559,-0.1668632343402919
15.0,11.5,0.6283185307179586,51.0,0.1496277954057568,0.4118943646756612,-0.2345784817327585,0.18268252826141673,0.06734052699959034,-0.1826825282613846
15.0,11.5,0.7853981633974483,51.0,0.1495545490695107,0.34411743125283506,-0.12017444581029527,0.09487023640636434,0.05378955400941685,-0.09487023640636211
15.0,11.5,1.0471975511965976,51.0,0.14891095845700314,0.23683626095604599,-0.0958936133579096,0.09165199458663284,0.03373295374078639,-0.09165199458663381
15.0,11.5,1.5707963267948966,51.0,0.14647647265939098,0.1375443031740504,8.213454582989277e-07,-1.1028981268812466e-06,1.6001580992143147e-06,1.1028981392463555e-06
15.0,11.6,0.0,51.0,0.1464212038903207,0.5869552323937768,-0.2291097558399474,0.11763501165978883,0.09712145439020577,-0.11763501165980328
15.0,11.6,0.4487989505128276,51.0,0.14815999376418362,0.4938921970175815,-0.23148717895742452,0.15503830405445868,0.08000025033368685,-0.1550383040544574
15.0,11.6,0.5235987755982988,51.0,0.1482884519656431,0.4643451963579083,-0.23278526799948615,0.16601993290630496,0.07465093322605981,-0.16601993290631017
15.0,11.6,0.6283185307179586,51.0,0.1483749634156014,0.41958647603014143,-0.1942431492831641,0.14078799648096751,0.06635308968828221,-0.14078799648095336
15.0,11.6,0.7853981633974483,51.0,0.14829944919586885,0.34954729092297976,-0.1844596797299501,0.15164639262789387,0.053751426650058456,-0.1516463926279008
15.0,11.6,1.0471975511965976,51.0,0.14767016223766066,0.24530168775478733,-0.09676782917584363,0.09179934016432842,0.033514846088442976,-0.091799340164325
15.0,11.6,1.5707963267948966,51.0,0.14528710470197814,0.14627161772861064,1.0156811835713986e-06,-1.1150896808212463e-06,1.811865055477771e-06,1.1150896734590798e-06
15.0,11.7,0.0,51.0,0.1454663058973779,0.5934364185708265,-0.22826791721423473,0.11713821319520273,0.09577981626572309,-0.11713821319516676
15.0,11.7,0.4487989505128276,51.0,0.1471800774794867,0.5010170290601722,-0.23139761453188656,0.15422691855460668,0.07902169337234848,-0.15422691855462084
15.0,11.7,0.5235987755982988,51.0,0.1473062548680157,0.4716573091692755,-0.23292506251948775,0.1651166511352306,0.07377871846436862,-0.1651166511352389
15.0,11.7,0.6283185307179586,51.0,0.14738968737160946,0.4271657436531796,-0.19472294082431252,0.14073884058093755,0.06563583192372338,-0.1407388405809415
15.0,11.7,0.7853981633974483,51.0,0.14731094461002237,0.3575019420567683,-0.1854038643330624,0.1515858892652629,0.05325205842525712,-0.15158588926526556
15.0,11.7,1.0471975511965976,51.0,0.14668357047326136,0.25369316373527223,-0.09757580992221197,0.09188705304982318,0.033291549400495786,-0.09188705304985256
15.0,11.7,1.5707963267948966,51.0,0.14434846194652087,0.15495381957601245,9.138549192412582e-07,-1.118029564192713e-06,1.7774683592278184e-06,1.1180295750312652e-06
15.0,11.8,0.0,51.0,0.14473377488360947,0.5997823545195524,-0.2273678224019941,0.11661412063405271,0.09446070988788347,-0.11661412063405381
15.0,11.8,0.4487989505128276,51.0,0.1463706028767329,0.5080181602343194,-0.2312050672835806,0.15336578747544774,0.07805520468109825,-0.15336578747543544
15.0,11.8,0.5235987755982988,51.0,0.14648613073021594,0.4788501052393713,-0.20214230839458505,0.13375236082315495,0.07273433443000868,-0.13375236082314262
15.0,11.8,0.6283185307179586,51.0,0.14655820825958232,0.4346328317191964,-0.1951051484660443,0.14060981129015193,0.06492365571684952,-0.14060981129013692
15.0,11.8,0.7853981633974483,51.0,0.1464678872794897,0.36535724745629716,-0.18623724661724392,0.15143852188543713,0.05275292615740121,-0.15143852188544404
15.0,11.8,1.0471975511965976,51.0,0.14584033510121305,0.26200794749610884,-0.09831918333726798,0.09191738787308831,0.033063510168291885,-0.09191738787311843
15.0,11.8,1.5707963267948966,51.0,0.14355789001731373,0.163586458983511,9.018946227172531e-07,-1.1379992043564213e-06,1.7737985837148335e-06,1.1379992060633892e-06
15.0,11.9,0.0,51.0,0.14409641013387647,0.6059960898262017,-0.22641353445959617,0.11606482542342711,0.09316380439256453,-0.11606482542344684
15.0,11.9,0.4487989505128276,51.0,0.14567238383870454,0.5148970745518979,-0.20718364343803133,0.12907477026103167,0.07696725091014876,-0.1290747702610467
15.0,11.9,0.5235987755982988,51.0,0.14578308151268998,0.48592463570380995,-0.20213054246109965,0.13352231996941627,0.07188215998971284,-0.13352231996941122
15.0,11.9,0.6283185307179586,51.0,0.1458494344389147,0.4419881673753589,-0.19539357235785512,0.14040489308255852,0.06421706746663922,-0.14040489308256843
15.0,11.9,0.7853981633974483,51.0,0.14575654390779025,0.3731126229338739,-0.18696319963706953,0.15120847742643306,0.05225430236406938,-0.1512084774264368
15.0,11.9,1.0471975511965976,51.0,0.1451368756886729,0.2702438589294528,-0.09899934147769456,0.0918928224154774,0.032831597350788194,-0.0918928224154861
15.0,11.9,1.5707963267948966,51.0,0.14290452487215627,0.1721652824762449,9.946848362682448e-07,-1.1920604449655592e-06,1.7677569661592024e-06,1.192060444809434e-06
15.0,12.0,0.0,51.0,0.1437331755592443,0.6120806089063392,-0.22540885855600104,0.11549222164537196,0.09188882160937571,-0.11549222164535103
15.0,12.0,0.4487989505128276,51.0,0.1452016328499495,0.5216555501615503,-0.20688834236838669,0.12874794374540494,0.07602587616110078,-0.1287479437453773
15.0,12.0,0.5235987755982988,51.0,0.14529728667704908,0.4928820076412544,-0.2020381156034586,0.13322814036071373,0.07103941876451603,-0.13322814036071023
15.0,12.0,0.6283185307179586,51.0,0.14534634148312678,0.4492323662484345,-0.19559187882379547,0.14012828125507443,0.06351630937967108,-0.14012828125505603
15.0,12.0,0.7853981633974483,51.0,0.14523386629332263,0.38076783875347203,-0.18758527675566722,0.15090005545770274,0.05175640448770575,-0.15090005545769541
15.0,12.0,1.0471975511965976,51.0,0.1446028428771583,0.2755463593834955,-0.17984995017665886,0.16609343759832393,0.03317966157509882,-0.1660934375983521
15.0,12.0,1.5707963267948966,51.0,0.1424311521207382,0.1806864936346092,1.223546031728362e-06,-1.2877862384554073e-06,1.7601565098334302e-06,1.2877862189709932e-06
